order_id,order_date,pick_time,sku_id,qty_picked,pick_location,associate_id,order_type,carrier,ship_method
ORD-1314914,2025-06-10,07:30:00,SKU-04297,1,B-01L-002-3-A,PKR-020,MULTI,UPS Ground,GROUND
ORD-1314159,2025-06-10,09:58:04,SKU-03705,1,A-02L-025-2-A,PKR-009,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1314874,2025-06-10,10:19:15,SKU-04328,2,A-02L-021-1-B,PKR-017,MULTI,UPS Ground,PRIORITY_2D
ORD-1310768,2025-06-10,10:20:18,SKU-01204,2,A-03R-016-1-B,PKR-030,MULTI,UPS Ground,GROUND
ORD-1311740,2025-06-10,15:18:21,SKU-02073,2,B-02L-002-5-A,PKR-010,MULTI,UPS Ground,GROUND
ORD-1317633,2025-06-11,20:21:56,SKU-04328,2,A-02L-021-1-B,PKR-022,MULTI,UPS Ground,PRIORITY_2D
ORD-1316541,2025-06-11,17:31:05,SKU-04328,1,A-02L-021-1-B,PKR-017,MULTI,FedEx 2Day,GROUND
ORD-1319231,2025-06-11,12:37:19,SKU-04328,2,A-02L-021-1-B,PKR-012,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1318308,2025-06-11,11:34:51,SKU-04328,2,A-02L-021-1-B,PKR-005,MULTI,FedEx Ground,PRIORITY_2D
ORD-1321723,2025-06-11,13:00:16,SKU-02043,2,A-02L-003-4-B,PKR-029,MULTI,FedEx Ground,GROUND
ORD-1320279,2025-06-11,14:35:07,SKU-04308,2,B-02R-019-4-A,PKR-020,MULTI,FedEx Ground,GROUND
ORD-1318738,2025-06-11,14:36:28,SKU-00463,2,E-03R-015-2-B,PKR-026,MULTI,UPS Ground,GROUND
ORD-1317137,2025-06-11,21:15:45,SKU-00310,1,C-04L-017-3-B,PKR-001,MULTI,UPS Ground,GROUND
ORD-1321963,2025-06-11,12:02:00,SKU-02016,2,A-02L-016-1-A,PKR-030,MULTI,USPS Priority Mail,GROUND
ORD-1319710,2025-06-11,06:38:04,SKU-04328,1,A-02L-021-1-B,PKR-028,MULTI,UPS Ground,GROUND
ORD-1321314,2025-06-11,16:34:29,SKU-04041,1,A-02R-002-2-B,PKR-008,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1321035,2025-06-11,14:44:31,SKU-04041,2,A-02R-002-2-B,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1321749,2025-06-11,13:15:41,SKU-00467,1,E-04L-005-3-A,PKR-002,MULTI,FedEx Ground,GROUND
ORD-1322112,2025-06-11,13:42:01,SKU-02609,1,C-01R-013-1-B,PKR-006,MULTI,FedEx Ground,GROUND
ORD-1317945,2025-06-11,10:38:18,SKU-02877,2,C-01L-026-2-A,PKR-008,MULTI,FedEx 2Day,GROUND
ORD-1322633,2025-06-11,11:38:08,SKU-04752,2,E-01R-004-4-A,PKR-008,MULTI,UPS Ground,GROUND
ORD-1318176,2025-06-11,09:34:04,SKU-02806,2,C-02L-008-5-A,PKR-002,MULTI,UPS Ground,GROUND
ORD-1317264,2025-06-11,20:22:17,SKU-02458,1,D-01L-005-4-B,PKR-031,MULTI,UPS Ground,GROUND
ORD-1316029,2025-06-11,10:33:08,SKU-02185,1,C-01R-009-4-B,PKR-017,MULTI,UPS Ground,GROUND
ORD-1316867,2025-06-11,13:41:55,SKU-02451,1,A-01L-011-3-B,PKR-025,MULTI,USPS Priority Mail,GROUND
ORD-1316414,2025-06-11,07:21:49,SKU-02585,2,A-01R-012-4-A,PKR-019,MULTI,UPS 2nd Day Air,GROUND
ORD-1320768,2025-06-11,15:14:18,SKU-02585,1,A-01R-012-4-A,PKR-027,MULTI,FedEx Ground,GROUND
ORD-1319321,2025-06-11,20:32:03,SKU-04595,2,D-01R-020-4-B,PKR-031,MULTI,UPS Ground,GROUND
ORD-1323214,2025-06-11,06:59:39,SKU-02923,2,A-01L-002-1-A,PKR-007,MULTI,UPS 2nd Day Air,GROUND
ORD-1319575,2025-06-11,10:21:11,SKU-02858,2,A-01R-006-4-B,PKR-023,MULTI,UPS Ground,GROUND
ORD-1321082,2025-06-11,18:29:34,SKU-04328,2,A-02L-021-1-B,PKR-006,MULTI,UPS Ground,PRIORITY_2D
ORD-1322077,2025-06-11,06:31:42,SKU-03369,2,D-02L-005-5-B,PKR-021,MULTI,UPS 2nd Day Air,GROUND
ORD-1316544,2025-06-11,08:46:22,SKU-04041,1,A-02R-002-2-B,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1320831,2025-06-11,10:36:57,SKU-01204,1,A-03R-016-1-B,PKR-010,MULTI,FedEx Ground,GROUND
ORD-1316266,2025-06-11,10:55:34,SKU-01204,2,A-03R-016-1-B,PKR-011,MULTI,FedEx 2Day,GROUND
ORD-1318935,2025-06-11,19:10:01,SKU-01013,1,B-04L-018-4-A,PKR-003,MULTI,UPS Ground,PRIORITY_2D
ORD-1323441,2025-06-11,19:55:02,SKU-02828,1,A-02L-007-2-A,PKR-005,MULTI,USPS Priority Mail,GROUND
ORD-1323645,2025-06-11,12:20:42,SKU-02125,2,A-01R-020-2-B,PKR-004,MULTI,USPS Priority Mail,GROUND
ORD-1319331,2025-06-11,12:39:04,SKU-01204,2,A-03R-016-1-B,PKR-009,MULTI,FedEx 2Day,GROUND
ORD-1317534,2025-06-11,11:08:04,SKU-01803,1,B-03R-020-1-A,PKR-026,MULTI,UPS Ground,GROUND
ORD-1318565,2025-06-11,06:01:02,SKU-00114,2,A-03L-010-3-B,PKR-009,MULTI,USPS Priority Mail,GROUND
ORD-1318682,2025-06-11,11:01:17,SKU-01918,2,B-04R-013-2-A,PKR-003,MULTI,USPS Priority Mail,GROUND
ORD-1319405,2025-06-11,06:57:34,SKU-04041,1,A-02R-002-2-B,PKR-005,MULTI,FedEx 2Day,GROUND
ORD-1323261,2025-06-11,14:03:50,SKU-02407,1,A-01L-004-2-A,PKR-006,MULTI,FedEx Ground,GROUND
ORD-1316623,2025-06-11,09:35:30,SKU-02104,2,B-01R-002-1-A,PKR-018,MULTI,FedEx Ground,GROUND
ORD-1317006,2025-06-11,10:37:08,SKU-03727,1,B-02R-023-4-A,PKR-008,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1322860,2025-06-11,08:49:48,SKU-04328,1,A-02L-021-1-B,PKR-012,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1319174,2025-06-11,18:51:27,SKU-02590,1,D-02L-021-5-A,PKR-018,MULTI,USPS Priority Mail,GROUND
ORD-1318991,2025-06-11,19:54:51,SKU-01532,1,B-03R-008-1-A,PKR-026,MULTI,FedEx Ground,GROUND
ORD-1319746,2025-06-11,18:54:30,SKU-02735,2,C-02R-024-3-B,PKR-020,MULTI,UPS 2nd Day Air,GROUND
ORD-1318171,2025-06-11,18:50:02,SKU-03467,2,C-01L-022-2-A,PKR-016,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1322378,2025-06-11,16:53:55,SKU-00723,2,C-04R-006-3-A,PKR-002,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1323370,2025-06-11,10:33:10,SKU-01204,1,A-03R-016-1-B,PKR-012,SINGLE,FedEx Ground,GROUND
ORD-1317216,2025-06-11,19:16:13,SKU-01231,1,A-04R-002-4-B,PKR-026,MULTI,FedEx Ground,PRIORITY_2D
ORD-1323424,2025-06-11,13:04:04,SKU-02681,1,A-01R-018-4-B,PKR-020,MULTI,UPS Ground,GROUND
ORD-1316790,2025-06-11,07:14:56,SKU-02628,2,B-01L-009-5-A,PKR-014,MULTI,USPS Priority Mail,GROUND
ORD-1322278,2025-06-11,11:48:42,SKU-02125,2,A-01R-020-2-B,PKR-032,MULTI,UPS Ground,GROUND
ORD-1318145,2025-06-11,13:34:24,SKU-01962,2,A-03L-017-3-B,PKR-030,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1318686,2025-06-11,11:25:41,SKU-04041,2,A-02R-002-2-B,PKR-003,MULTI,USPS Priority Mail,GROUND
ORD-1323923,2025-06-11,12:26:34,SKU-04328,1,A-02L-021-1-B,PKR-019,MULTI,FedEx Ground,GROUND
ORD-1317812,2025-06-11,17:36:57,SKU-02366,2,A-01R-020-4-A,PKR-023,MULTI,USPS Priority Mail,GROUND
ORD-1317045,2025-06-11,06:32:05,SKU-02908,1,B-02L-005-3-A,PKR-027,MULTI,UPS Ground,PRIORITY_2D
ORD-1318447,2025-06-11,15:48:37,SKU-03018,2,C-02L-015-3-B,PKR-013,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1323170,2025-06-11,18:21:32,SKU-04912,1,B-01R-017-2-B,PKR-009,MULTI,UPS Ground,PRIORITY_2D
ORD-1318562,2025-06-11,15:41:12,SKU-04782,2,C-01L-004-3-A,PKR-002,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1320734,2025-06-11,17:08:42,SKU-04791,1,E-01L-001-1-B,PKR-010,MULTI,FedEx Ground,GROUND
ORD-1323089,2025-06-11,13:54:56,SKU-01951,1,B-04R-015-3-A,PKR-004,MULTI,FedEx 2Day,GROUND
ORD-1323531,2025-06-11,17:07:07,SKU-04308,1,B-02R-019-4-A,PKR-015,MULTI,UPS Ground,GROUND
ORD-1323812,2025-06-11,07:19:40,SKU-02013,2,C-01R-022-1-A,PKR-024,MULTI,USPS Priority Mail,GROUND
ORD-1321092,2025-06-11,07:50:06,SKU-04328,2,A-02L-021-1-B,PKR-001,MULTI,FedEx 2Day,GROUND
ORD-1319734,2025-06-11,11:12:45,SKU-03999,1,A-02R-017-3-A,PKR-007,MULTI,UPS Ground,PRIORITY_2D
ORD-1323785,2025-06-11,09:49:33,SKU-02913,2,B-01L-015-2-B,PKR-021,MULTI,FedEx Ground,PRIORITY_2D
ORD-1321250,2025-06-11,12:37:56,SKU-04221,1,D-01R-009-1-A,PKR-012,MULTI,FedEx Ground,GROUND
ORD-1316466,2025-06-11,18:08:38,SKU-03317,1,C-01R-005-5-B,PKR-024,SINGLE,USPS Priority Mail,PRIORITY_2D
ORD-1320822,2025-06-11,19:19:19,SKU-04328,2,A-02L-021-1-B,PKR-032,MULTI,FedEx Ground,PRIORITY_2D
ORD-1317961,2025-06-11,08:52:39,SKU-02908,1,B-02L-005-3-A,PKR-012,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1317565,2025-06-11,07:38:26,SKU-02908,2,B-02L-005-3-A,PKR-008,MULTI,UPS Ground,GROUND
ORD-1321548,2025-06-11,07:21:29,SKU-04775,2,A-02R-001-5-B,PKR-006,MULTI,USPS Priority Mail,GROUND
ORD-1319137,2025-06-11,09:33:00,SKU-02304,1,C-02R-010-5-B,PKR-010,MULTI,FedEx Ground,GROUND
ORD-1319854,2025-06-11,11:40:50,SKU-00270,2,A-03R-009-2-A,PKR-031,MULTI,UPS 2nd Day Air,GROUND
ORD-1319344,2025-06-11,07:34:34,SKU-00825,2,B-03R-013-1-A,PKR-019,MULTI,FedEx Ground,GROUND
ORD-1322765,2025-06-11,18:07:26,SKU-04878,2,B-01R-016-3-B,PKR-019,MULTI,UPS Ground,GROUND
ORD-1318399,2025-06-11,20:07:36,SKU-01478,2,B-04R-012-4-A,PKR-012,MULTI,UPS Ground,GROUND
ORD-1320609,2025-06-11,16:54:23,SKU-04328,2,A-02L-021-1-B,PKR-014,MULTI,UPS Ground,GROUND
ORD-1321148,2025-06-11,18:40:40,SKU-04187,2,C-02L-010-1-B,PKR-007,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1323346,2025-06-11,08:09:55,SKU-04986,2,B-01R-022-1-A,PKR-002,MULTI,UPS Ground,GROUND
ORD-1320731,2025-06-11,16:56:39,SKU-02509,1,B-01L-020-5-A,PKR-030,MULTI,FedEx Ground,GROUND
ORD-1317436,2025-06-11,08:39:54,SKU-00046,1,B-03L-005-2-A,PKR-002,SINGLE,UPS Ground,GROUND
ORD-1317925,2025-06-11,15:31:59,SKU-00303,2,B-03L-008-1-A,PKR-031,MULTI,FedEx Ground,GROUND
ORD-1316773,2025-06-11,11:31:18,SKU-04563,2,A-02L-022-4-B,PKR-006,MULTI,UPS Ground,PRIORITY_2D
ORD-1316009,2025-06-11,07:29:52,SKU-01463,2,A-04L-004-3-B,PKR-024,MULTI,USPS Priority Mail,GROUND
ORD-1319146,2025-06-11,11:01:55,SKU-02939,1,A-02R-016-5-A,PKR-021,MULTI,FedEx Ground,GROUND
ORD-1320656,2025-06-11,20:46:53,SKU-04563,2,A-02L-022-4-B,PKR-020,MULTI,FedEx Ground,GROUND
ORD-1316964,2025-06-11,12:42:19,SKU-02834,2,D-01R-009-5-A,PKR-002,SINGLE,FedEx Ground,GROUND
ORD-1321758,2025-06-11,13:47:25,SKU-04665,2,A-01R-021-5-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1322795,2025-06-11,07:38:45,SKU-02737,1,D-01L-021-5-A,PKR-032,MULTI,UPS Ground,GROUND
ORD-1319752,2025-06-11,19:14:06,SKU-02420,2,B-01L-005-4-B,PKR-020,MULTI,USPS Priority Mail,GROUND
ORD-1323568,2025-06-11,06:43:51,SKU-02044,1,A-01R-023-5-B,PKR-017,MULTI,UPS Ground,GROUND
ORD-1316400,2025-06-11,12:56:56,SKU-02609,2,C-01R-013-1-B,PKR-013,MULTI,UPS Ground,GROUND
ORD-1323520,2025-06-11,12:45:40,SKU-00815,1,C-04L-011-3-B,PKR-015,MULTI,UPS Ground,GROUND
ORD-1318898,2025-06-11,08:10:55,SKU-04775,2,A-02R-001-5-B,PKR-032,MULTI,FedEx Ground,PRIORITY_2D
ORD-1316912,2025-06-11,06:47:43,SKU-04041,1,A-02R-002-2-B,PKR-032,MULTI,FedEx Ground,GROUND
ORD-1319376,2025-06-11,13:14:02,SKU-02624,2,A-02R-022-1-A,PKR-010,MULTI,UPS Ground,GROUND
ORD-1319556,2025-06-11,20:32:17,SKU-03028,2,B-01L-011-3-A,PKR-028,MULTI,UPS 2nd Day Air,GROUND
ORD-1317504,2025-06-11,13:18:57,SKU-02194,2,C-01R-001-2-A,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1319222,2025-06-11,14:08:19,SKU-01494,2,C-03R-016-4-A,PKR-026,MULTI,UPS Ground,GROUND
ORD-1321322,2025-06-11,10:09:29,SKU-01850,2,A-04R-006-2-A,PKR-005,MULTI,FedEx Ground,GROUND
ORD-1319682,2025-06-11,16:01:00,SKU-03727,2,B-02R-023-4-A,PKR-021,MULTI,USPS Priority Mail,GROUND
ORD-1317459,2025-06-11,20:26:26,SKU-02125,2,A-01R-020-2-B,PKR-008,MULTI,UPS 2nd Day Air,GROUND
ORD-1321834,2025-06-11,14:16:12,SKU-04700,2,D-01L-016-5-B,PKR-023,SINGLE,FedEx Ground,GROUND
ORD-1320224,2025-06-11,16:55:47,SKU-02609,2,C-01R-013-1-B,PKR-011,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1317188,2025-06-11,20:03:04,SKU-00435,2,B-03R-020-2-A,PKR-002,MULTI,FedEx Ground,GROUND
ORD-1319018,2025-06-11,11:58:02,SKU-03727,2,B-02R-023-4-A,PKR-022,MULTI,UPS Ground,GROUND
ORD-1322690,2025-06-11,13:04:12,SKU-02509,1,B-01L-020-5-A,PKR-010,MULTI,UPS Ground,PRIORITY_2D
ORD-1322578,2025-06-11,13:52:57,SKU-03997,2,D-01L-020-1-A,PKR-027,MULTI,UPS Ground,GROUND
ORD-1321477,2025-06-11,06:03:50,SKU-04457,1,A-01L-020-2-B,PKR-015,SINGLE,UPS Ground,GROUND
ORD-1317763,2025-06-11,06:43:40,SKU-04457,2,A-01L-020-2-B,PKR-009,MULTI,UPS Ground,GROUND
ORD-1321300,2025-06-11,06:41:05,SKU-00872,2,A-04L-005-1-A,PKR-006,MULTI,UPS Ground,GROUND
ORD-1319349,2025-06-11,16:38:58,SKU-00036,1,B-04R-004-4-A,PKR-007,MULTI,UPS Ground,GROUND
ORD-1319060,2025-06-11,07:04:10,SKU-00015,2,D-03L-002-2-B,PKR-007,MULTI,FedEx Ground,GROUND
ORD-1321980,2025-06-11,10:55:59,SKU-02085,1,D-02R-008-1-A,PKR-019,MULTI,FedEx Ground,GROUND
ORD-1320366,2025-06-11,16:57:54,SKU-04308,2,B-02R-019-4-A,PKR-006,MULTI,USPS Priority Mail,GROUND
ORD-1320567,2025-06-11,11:14:10,SKU-04386,2,D-01R-009-4-B,PKR-032,MULTI,FedEx Ground,GROUND
ORD-1316983,2025-06-11,21:54:06,SKU-02187,2,B-01R-006-5-B,PKR-029,MULTI,UPS Ground,GROUND
ORD-1317300,2025-06-11,16:41:07,SKU-02050,2,C-02L-007-1-A,PKR-022,MULTI,UPS Ground,GROUND
ORD-1319686,2025-06-11,18:06:52,SKU-04810,2,D-02R-009-4-B,PKR-015,MULTI,UPS Ground,GROUND
ORD-1319093,2025-06-11,10:51:33,SKU-04328,2,A-02L-021-1-B,PKR-006,MULTI,FedEx Ground,GROUND
ORD-1323752,2025-06-11,15:56:32,SKU-03467,2,C-01L-022-2-A,PKR-001,MULTI,FedEx Ground,PRIORITY_2D
ORD-1318246,2025-06-11,08:13:14,SKU-04928,2,B-01L-013-2-B,PKR-030,MULTI,USPS Priority Mail,GROUND
ORD-1316783,2025-06-11,07:56:15,SKU-02597,1,A-01L-006-4-B,PKR-025,MULTI,FedEx Ground,GROUND
ORD-1318251,2025-06-11,17:48:35,SKU-01235,2,C-04L-004-1-A,PKR-004,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1318333,2025-06-11,09:44:30,SKU-04710,2,A-02L-008-2-A,PKR-020,SINGLE,UPS 2nd Day Air,STANDARD_OVERNIGHT
ORD-1316701,2025-06-11,15:06:44,SKU-03823,1,C-02R-020-1-B,PKR-008,MULTI,FedEx Ground,PRIORITY_2D
ORD-1321990,2025-06-11,21:08:42,SKU-01739,1,A-03L-013-1-B,PKR-028,MULTI,UPS Ground,GROUND
ORD-1322529,2025-06-11,13:54:13,SKU-03369,1,D-02L-005-5-B,PKR-006,SINGLE,UPS Ground,PRIORITY_2D
ORD-1319284,2025-06-11,08:31:35,SKU-04328,2,A-02L-021-1-B,PKR-026,MULTI,UPS Ground,PRIORITY_2D
ORD-1323259,2025-06-11,11:51:46,SKU-02292,1,C-02L-013-5-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1321101,2025-06-11,09:45:06,SKU-00118,2,E-04R-005-1-B,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1321766,2025-06-11,09:20:32,SKU-04684,2,A-02R-022-1-B,PKR-016,MULTI,USPS Priority Mail,GROUND
ORD-1319784,2025-06-11,10:03:11,SKU-01428,2,A-03L-006-4-A,PKR-004,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1321113,2025-06-11,18:47:30,SKU-04328,2,A-02L-021-1-B,PKR-020,MULTI,FedEx Ground,GROUND
ORD-1320856,2025-06-11,14:04:51,SKU-02242,2,B-02R-026-1-A,PKR-010,SINGLE,FedEx Ground,GROUND
ORD-1321345,2025-06-11,17:49:41,SKU-03727,1,B-02R-023-4-A,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1321756,2025-06-11,20:25:07,SKU-00831,2,A-03R-004-3-B,PKR-003,MULTI,UPS 2nd Day Air,GROUND
ORD-1321438,2025-06-11,21:08:23,SKU-02740,1,C-02L-014-3-A,PKR-018,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1320308,2025-06-11,15:31:13,SKU-02366,2,A-01R-020-4-A,PKR-026,MULTI,UPS Ground,GROUND
ORD-1316898,2025-06-11,09:42:09,SKU-04041,1,A-02R-002-2-B,PKR-018,MULTI,FedEx Ground,GROUND
ORD-1319142,2025-06-11,15:20:49,SKU-02908,2,B-02L-005-3-A,PKR-008,MULTI,USPS Priority Mail,GROUND
ORD-1318431,2025-06-11,08:02:04,SKU-01554,2,E-03R-008-3-A,PKR-013,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1318515,2025-06-11,16:42:04,SKU-04041,2,A-02R-002-2-B,PKR-019,MULTI,FedEx Ground,GROUND
ORD-1321792,2025-06-11,08:16:09,SKU-02016,2,A-02L-016-1-A,PKR-006,MULTI,FedEx Ground,PRIORITY_2D
ORD-1319017,2025-06-11,14:56:00,SKU-04092,1,A-02L-015-2-B,PKR-020,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1320868,2025-06-11,06:55:14,SKU-04878,2,B-01R-016-3-B,PKR-006,MULTI,FedEx Ground,GROUND
ORD-1317320,2025-06-11,08:56:36,SKU-02509,2,B-01L-020-5-A,PKR-030,MULTI,USPS Priority Mail,GROUND
ORD-1323297,2025-06-11,06:41:12,SKU-00391,1,C-04L-006-1-A,PKR-020,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1316052,2025-06-11,17:25:45,SKU-04308,2,B-02R-019-4-A,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1321984,2025-06-11,10:23:49,SKU-02366,2,A-01R-020-4-A,PKR-024,MULTI,UPS Ground,GROUND
ORD-1321882,2025-06-11,17:20:28,SKU-04174,2,D-02L-026-5-A,PKR-007,MULTI,USPS Priority Mail,GROUND
ORD-1320238,2025-06-11,12:51:45,SKU-00483,1,C-03L-009-3-A,PKR-007,MULTI,UPS Ground,PRIORITY_2D
ORD-1318872,2025-06-11,06:06:40,SKU-04328,1,A-02L-021-1-B,PKR-025,MULTI,UPS 2nd Day Air,GROUND
ORD-1318196,2025-06-11,15:28:37,SKU-04308,2,B-02R-019-4-A,PKR-010,MULTI,USPS Priority Mail,GROUND
ORD-1320596,2025-06-11,09:13:12,SKU-03018,2,C-02L-015-3-B,PKR-003,MULTI,FedEx 2Day,GROUND
ORD-1316608,2025-06-11,18:21:33,SKU-00093,1,B-04L-018-1-A,PKR-010,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1321983,2025-06-11,10:33:00,SKU-02366,2,A-01R-020-4-A,PKR-027,MULTI,UPS Ground,GROUND
ORD-1319252,2025-06-11,21:36:27,SKU-02884,2,D-01R-008-3-B,PKR-002,MULTI,UPS Ground,GROUND
ORD-1319442,2025-06-11,12:16:37,SKU-04217,2,B-01L-009-4-B,PKR-021,SINGLE,UPS Ground,GROUND
ORD-1317926,2025-06-11,07:50:27,SKU-00397,2,C-04L-006-4-A,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1318468,2025-06-11,12:29:32,SKU-04608,1,A-02L-025-1-B,PKR-021,MULTI,FedEx Ground,GROUND
ORD-1320325,2025-06-11,12:39:30,SKU-03496,2,B-01R-016-5-B,PKR-025,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1317112,2025-06-11,20:02:03,SKU-04041,1,A-02R-002-2-B,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1319563,2025-06-11,08:14:23,SKU-00874,1,D-04R-017-1-A,PKR-011,MULTI,FedEx Ground,GROUND
ORD-1319115,2025-06-11,08:43:31,SKU-02802,2,C-01R-020-2-B,PKR-006,MULTI,FedEx 2Day,GROUND
ORD-1320141,2025-06-11,06:20:48,SKU-02185,2,C-01R-009-4-B,PKR-006,MULTI,USPS Priority Mail,GROUND
ORD-1323967,2025-06-11,12:09:12,SKU-02886,1,B-01L-013-2-A,PKR-029,MULTI,FedEx Ground,GROUND
ORD-1323494,2025-06-11,07:27:25,SKU-04608,2,A-02L-025-1-B,PKR-030,MULTI,FedEx Ground,GROUND
ORD-1321880,2025-06-11,12:04:14,SKU-02920,2,C-02R-002-2-B,PKR-030,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1316530,2025-06-11,14:45:41,SKU-04154,2,A-01L-006-3-A,PKR-012,MULTI,FedEx 2Day,GROUND
ORD-1316843,2025-06-11,18:16:03,SKU-02585,2,A-01R-012-4-A,PKR-021,MULTI,UPS Ground,GROUND
ORD-1321657,2025-06-11,14:10:05,SKU-00872,2,A-04L-005-1-A,PKR-031,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1320886,2025-06-11,12:42:58,SKU-01102,2,C-04R-003-4-A,PKR-016,MULTI,UPS Ground,GROUND
ORD-1321385,2025-06-11,11:41:25,SKU-04608,2,A-02L-025-1-B,PKR-010,MULTI,UPS Ground,GROUND
ORD-1321152,2025-06-11,19:32:55,SKU-00324,2,C-03L-004-3-B,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1319687,2025-06-11,07:49:44,SKU-04328,2,A-02L-021-1-B,PKR-031,MULTI,UPS Ground,GROUND
ORD-1323037,2025-06-11,10:02:21,SKU-04594,2,C-01L-024-2-A,PKR-021,MULTI,FedEx Ground,GROUND
ORD-1322980,2025-06-11,17:08:32,SKU-04457,2,A-01L-020-2-B,PKR-013,MULTI,USPS Priority Mail,GROUND
ORD-1318017,2025-06-11,10:37:17,SKU-02113,2,D-02R-003-1-A,PKR-012,MULTI,FedEx Ground,GROUND
ORD-1318611,2025-06-11,06:34:43,SKU-04328,2,A-02L-021-1-B,PKR-012,MULTI,UPS Ground,GROUND
ORD-1316532,2025-06-11,20:11:38,SKU-00111,1,E-04L-010-2-A,PKR-019,MULTI,USPS Priority Mail,GROUND
ORD-1321122,2025-06-11,13:43:35,SKU-03488,1,B-01R-020-1-A,PKR-008,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1318696,2025-06-11,19:31:42,SKU-04041,2,A-02R-002-2-B,PKR-014,MULTI,UPS Ground,GROUND
ORD-1322327,2025-06-11,07:03:04,SKU-01204,2,A-03R-016-1-B,PKR-029,SINGLE,FedEx 2Day,GROUND
ORD-1323556,2025-06-11,13:13:47,SKU-00170,2,A-03L-012-1-A,PKR-013,MULTI,UPS Ground,GROUND
ORD-1319238,2025-06-11,09:15:19,SKU-02585,1,A-01R-012-4-A,PKR-024,MULTI,FedEx Ground,GROUND
ORD-1316397,2025-06-11,14:23:04,SKU-02400,1,B-02L-025-2-B,PKR-004,MULTI,UPS 2nd Day Air,GROUND
ORD-1322946,2025-06-11,14:25:47,SKU-02585,2,A-01R-012-4-A,PKR-030,SINGLE,USPS Priority Mail,GROUND
ORD-1323155,2025-06-11,10:31:00,SKU-01019,2,B-03R-014-1-A,PKR-018,MULTI,FedEx Ground,GROUND
ORD-1318378,2025-06-11,18:04:16,SKU-02734,1,C-02R-023-3-A,PKR-012,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1323100,2025-06-11,14:17:20,SKU-04328,2,A-02L-021-1-B,PKR-030,MULTI,UPS Ground,PRIORITY_2D
ORD-1320459,2025-06-11,18:45:03,SKU-04328,2,A-02L-021-1-B,PKR-006,MULTI,USPS Priority Mail,GROUND
ORD-1318412,2025-06-11,06:56:56,SKU-04878,1,B-01R-016-3-B,PKR-013,MULTI,UPS Ground,GROUND
ORD-1318450,2025-06-11,16:00:40,SKU-03077,1,B-02L-012-4-B,PKR-030,MULTI,UPS Ground,GROUND
ORD-1323960,2025-06-11,20:18:52,SKU-04166,2,A-02L-020-5-B,PKR-027,MULTI,FedEx Ground,GROUND
ORD-1323298,2025-06-11,06:32:33,SKU-03858,2,C-02R-016-2-A,PKR-027,MULTI,FedEx 2Day,GROUND
ORD-1317683,2025-06-11,20:01:00,SKU-04851,2,C-02L-002-2-A,PKR-009,MULTI,FedEx Ground,GROUND
ORD-1317123,2025-06-11,19:08:37,SKU-00657,2,B-04R-003-2-B,PKR-021,SINGLE,FedEx Ground,GROUND
ORD-1316010,2025-06-11,09:34:02,SKU-02366,2,A-01R-020-4-A,PKR-024,MULTI,FedEx 2Day,GROUND
ORD-1322304,2025-06-11,10:54:41,SKU-03727,2,B-02R-023-4-A,PKR-031,MULTI,UPS Ground,GROUND
ORD-1317058,2025-06-11,08:30:59,SKU-00479,2,B-04L-019-2-A,PKR-005,MULTI,USPS Priority Mail,GROUND
