sku_id,description,category,sub_category,upc,unit_of_measure,case_qty,unit_weight_lbs,unit_length_in,unit_width_in,unit_height_in,unit_cube_cuft,shelf_type,surge_group,first_received_date,is_active,current_vel_picks_per_day,old_vel_picks_per_day,abc_tier_current,abc_tier_at_slotting,slotting_drift
SKU-03911,Sensitive Body Wash,Health & Beauty,Personal Care,644300586873,EA,48,0.59,5.7,3.3,8.3,0.0903,HB,stable,2024-09-21,True,0.7687,1.0477,B,B,False
SKU-03912,Daily Hand Cream,Health & Beauty,Personal Care,399546703051,EA,48,1.08,6.5,3.2,2.5,0.0301,HB,stable,2024-02-19,True,0.5561,0.758,C,B,True
SKU-03913,Fresh Deodorant,Health & Beauty,Personal Care,502626880512,EA,48,1.43,6.4,4.0,6.8,0.1007,HB,stable,2023-01-15,True,0.7721,1.0524,B,B,False
SKU-03914,Sensitive Lip Balm,Health & Beauty,Personal Care,287387221323,EA,12,1.18,5.1,1.3,4.9,0.0188,HB,stable,2024-12-14,True,0.5826,0.794,C,B,True
SKU-03915,Soothing Deodorant,Health & Beauty,Personal Care,170584177315,EA,24,0.66,6.3,2.2,4.1,0.0329,HB,stable,2025-04-14,True,1.1306,1.541,B,B,False
SKU-03916,Soothing Hand Cream,Health & Beauty,Personal Care,370773327132,EA,12,0.64,3.4,3.7,2.1,0.0153,HB,stable,2022-06-17,True,0.3282,0.4473,C,C,False
SKU-03917,Soothing Body Lotion,Health & Beauty,Personal Care,638340992580,EA,24,0.26,4.7,1.8,6.9,0.0338,HB,stable,2022-12-24,True,0.4389,0.5982,C,C,False
SKU-03918,Fresh Lip Balm,Health & Beauty,Personal Care,387865451101,EA,12,1.21,4.8,3.9,3.6,0.039,HB,stable,2024-01-13,True,0.955,1.3016,B,B,False
SKU-03919,Soothing Body Lotion,Health & Beauty,Personal Care,020339615190,EA,12,1.39,3.3,2.4,2.4,0.011,HB,stable,2023-09-19,True,0.6123,0.8345,C,B,True
SKU-03920,Fresh Micellar Cleanser,Health & Beauty,Personal Care,607837535533,EA,12,0.88,3.2,1.7,4.2,0.0132,HB,stable,2025-04-20,True,2.7512,3.7498,A,A,False
SKU-03921,Soothing Sugar Scrub,Health & Beauty,Personal Care,027314171177,EA,12,0.97,6.3,2.0,3.7,0.027,HB,stable,2022-04-19,True,0.5239,0.714,C,B,True
SKU-03922,Daily Body Lotion,Health & Beauty,Personal Care,480884678507,EA,6,0.43,5.0,2.1,6.2,0.0377,HB,stable,2022-07-22,True,0.3364,0.4585,C,C,False
SKU-03923,Daily Deodorant,Health & Beauty,Personal Care,109576382890,EA,24,1.13,2.4,1.7,7.5,0.0177,HB,stable,2023-03-18,True,0.3104,0.423,C,C,False
SKU-03924,Daily Sugar Scrub,Health & Beauty,Personal Care,631341172214,EA,6,1.23,2.6,2.5,6.5,0.0245,HB,stable,2023-09-25,True,0.3976,0.5419,C,C,False
SKU-03925,Daily Hand Cream,Health & Beauty,Personal Care,231444702330,EA,12,0.31,4.6,1.5,3.6,0.0144,HB,stable,2024-08-01,True,0.4624,0.6302,C,C,False
SKU-03926,Sensitive Hand Cream,Health & Beauty,Personal Care,617750731441,EA,12,0.31,3.0,2.5,8.5,0.0369,HB,stable,2023-05-07,True,0.4076,0.5556,C,C,False
SKU-03927,Sensitive Body Wash,Health & Beauty,Personal Care,018337440614,EA,12,0.39,6.8,2.8,7.2,0.0793,HB,stable,2023-03-27,True,0.3203,0.4366,C,C,False
SKU-03928,Fresh Micellar Cleanser,Health & Beauty,Personal Care,800047967916,EA,24,1.03,3.8,3.6,7.1,0.0562,HB,stable,2024-09-20,True,0.3127,0.4262,C,C,False
SKU-03929,Fresh Sugar Scrub,Health & Beauty,Personal Care,374957262515,EA,12,0.25,5.2,2.5,8.6,0.0647,HB,stable,2023-10-06,True,0.3539,0.4823,C,C,False
SKU-03930,Fresh Hand Cream,Health & Beauty,Personal Care,248292452130,EA,24,1.29,3.4,3.7,5.9,0.043,HB,stable,2024-07-22,True,0.8649,1.1788,B,B,False
SKU-03931,Soothing Micellar Cleanser,Health & Beauty,Personal Care,296359696635,EA,24,0.6,7.6,2.7,4.8,0.057,HB,stable,2022-10-03,True,0.3905,0.5322,C,C,False
SKU-03932,Advanced Hand Cream,Health & Beauty,Personal Care,110880241393,EA,24,0.62,4.2,1.6,3.8,0.0148,HB,stable,2022-09-07,True,7.7062,10.5033,A,A,False
SKU-03933,Natural Body Lotion,Health & Beauty,Personal Care,236482625997,EA,24,1.27,6.0,3.1,7.6,0.0818,HB,stable,2023-12-09,True,0.3878,0.5285,C,C,False
SKU-03934,Soothing Deodorant,Health & Beauty,Personal Care,277641506215,EA,12,0.25,6.5,3.8,8.5,0.1215,HB,stable,2022-06-18,True,1.6782,2.2873,B,B,False
SKU-03935,Fresh Deodorant,Health & Beauty,Personal Care,355857984586,EA,6,1.33,3.8,2.1,4.2,0.0194,HB,stable,2022-05-01,True,0.3825,0.5213,C,C,False
SKU-03936,Advanced Body Wash,Health & Beauty,Personal Care,519487414323,EA,12,1.08,3.0,2.0,2.5,0.0087,HB,stable,2022-09-12,True,0.4831,0.6585,C,C,False
SKU-03937,Natural Lip Balm,Health & Beauty,Personal Care,302784553640,EA,12,0.44,2.2,2.9,5.7,0.021,HB,stable,2024-11-01,True,0.3789,0.5164,C,C,False
SKU-03938,Sensitive Sugar Scrub,Health & Beauty,Personal Care,449805593494,EA,24,0.8,3.0,1.3,4.3,0.0097,HB,stable,2024-05-22,True,7.376,10.0532,A,A,False
SKU-03939,Sensitive Lip Balm,Health & Beauty,Personal Care,730097327868,EA,48,0.31,3.0,1.2,6.9,0.0144,HB,stable,2024-05-31,True,0.5418,0.7384,C,B,True
SKU-03940,Natural Body Wash,Health & Beauty,Personal Care,204532837087,EA,12,0.51,8.0,3.5,8.5,0.1377,HB,stable,2023-09-14,True,0.5142,0.7009,C,B,True
SKU-03941,Sensitive Lip Balm,Health & Beauty,Personal Care,894651476581,EA,24,1.23,2.7,4.0,4.4,0.0275,HB,stable,2024-10-14,True,1.5774,2.1499,B,B,False
SKU-03942,Sensitive Micellar Cleanser,Health & Beauty,Personal Care,034276445378,EA,12,1.44,8.0,2.7,3.3,0.0413,HB,stable,2022-04-20,True,1.1176,1.5232,B,B,False
SKU-03943,Soothing Hand Cream,Health & Beauty,Personal Care,745030279367,EA,24,0.46,4.5,2.6,3.7,0.0251,HB,stable,2025-02-13,True,0.3658,0.4986,C,C,False
SKU-03944,Natural Micellar Cleanser,Health & Beauty,Personal Care,357982112309,EA,12,1.07,5.9,3.5,3.4,0.0406,HB,stable,2024-11-18,True,1.0137,1.3817,B,B,False
SKU-03945,Daily Micellar Cleanser,Health & Beauty,Personal Care,057094608546,EA,24,0.36,8.0,2.2,3.0,0.0306,HB,stable,2025-05-17,True,8.9535,12.2033,A,A,False
SKU-03946,Soothing Lip Balm,Health & Beauty,Personal Care,298285882747,EA,6,0.87,7.7,2.2,8.7,0.0853,HB,stable,2024-07-20,True,3.3239,4.5304,A,A,False
SKU-03947,Fresh Body Lotion,Health & Beauty,Personal Care,939586095436,EA,48,1.39,3.4,2.9,8.2,0.0468,HB,stable,2024-12-07,True,0.3925,0.535,C,C,False
SKU-03948,Soothing Sugar Scrub,Health & Beauty,Personal Care,208172689054,EA,48,0.28,2.1,2.4,5.8,0.0169,HB,stable,2022-11-10,True,0.6269,0.8544,C,B,True
SKU-03949,Fresh Micellar Cleanser,Health & Beauty,Personal Care,916702438174,EA,12,1.33,6.2,1.8,2.8,0.0181,HB,stable,2024-04-25,True,1.0939,1.4909,B,B,False
SKU-03950,Fresh Deodorant,Health & Beauty,Personal Care,259695017684,EA,48,0.66,2.2,2.4,2.8,0.0086,HB,stable,2024-03-27,True,0.4133,0.5633,C,C,False
SKU-03951,Daily Micellar Cleanser,Health & Beauty,Personal Care,908612871032,EA,24,0.39,8.0,2.2,5.2,0.053,HB,stable,2022-12-31,True,0.3887,0.5298,C,C,False
SKU-03952,Advanced Sugar Scrub,Health & Beauty,Personal Care,037673057716,EA,24,0.71,2.2,3.4,8.8,0.0381,HB,stable,2024-05-18,True,0.4462,0.6081,C,C,False
SKU-03953,Fresh Deodorant,Health & Beauty,Personal Care,910307310834,EA,12,0.45,5.3,3.0,6.0,0.0552,HB,stable,2022-11-08,True,0.8409,1.1461,B,B,False
SKU-03954,Advanced Body Wash,Health & Beauty,Personal Care,814923874118,EA,24,0.64,4.2,3.9,6.0,0.0569,HB,stable,2022-04-25,True,0.749,1.0209,C,B,True
SKU-03955,Daily Body Wash,Health & Beauty,Personal Care,845641496753,EA,12,0.7,2.9,2.7,3.1,0.014,HB,stable,2024-01-21,True,0.5085,0.6931,C,B,True
SKU-03956,Advanced Hand Cream,Health & Beauty,Personal Care,722591531592,EA,12,1.3,4.9,4.0,2.4,0.0272,HB,stable,2024-11-10,True,0.4847,0.6606,C,C,False
SKU-03957,Advanced Body Wash,Health & Beauty,Personal Care,794180393732,EA,12,0.55,2.5,1.6,2.4,0.0056,HB,stable,2022-07-28,True,0.3561,0.4854,C,C,False
SKU-03958,Sensitive Body Lotion,Health & Beauty,Personal Care,797488214729,EA,48,1.33,6.4,2.8,6.1,0.0633,HB,stable,2025-05-10,True,0.3203,0.4365,C,C,False
SKU-03959,Sensitive Hand Cream,Health & Beauty,Personal Care,695046862282,EA,6,0.54,6.7,3.2,7.1,0.0881,HB,stable,2023-04-22,True,0.3762,0.5128,C,C,False
SKU-03960,Daily Body Wash,Health & Beauty,Personal Care,535275668824,EA,24,1.05,5.6,2.4,6.8,0.0529,HB,stable,2022-12-09,True,0.4373,0.596,C,C,False
SKU-03961,Sensitive Hand Cream,Health & Beauty,Personal Care,330795946871,EA,48,1.39,4.6,2.6,8.4,0.0581,HB,stable,2025-04-10,True,1.2187,1.661,B,B,False
SKU-03962,Daily Micellar Cleanser,Health & Beauty,Personal Care,222475020352,EA,6,0.47,7.3,2.0,6.8,0.0575,HB,stable,2025-01-24,True,0.3965,0.5404,C,C,False
SKU-03963,Advanced Deodorant,Health & Beauty,Personal Care,540916192508,EA,12,0.76,5.4,1.3,4.5,0.0183,HB,stable,2025-01-29,True,0.6685,0.9112,C,B,True
SKU-03964,Natural Deodorant,Health & Beauty,Personal Care,473066976081,EA,24,0.93,4.1,3.2,8.1,0.0615,HB,stable,2023-03-18,True,3.7234,5.0749,A,A,False
SKU-03965,Soothing Body Wash,Health & Beauty,Personal Care,033958857759,EA,12,0.61,2.4,3.7,8.7,0.0447,HB,stable,2023-01-22,True,0.5044,0.6875,C,B,True
SKU-03966,Sensitive Body Lotion,Health & Beauty,Personal Care,606413008881,EA,24,0.64,3.2,2.3,3.3,0.0141,HB,stable,2023-05-15,True,0.4325,0.5895,C,C,False
SKU-03967,Daily Hand Cream,Health & Beauty,Personal Care,969598818380,EA,6,0.94,7.9,1.8,3.6,0.0296,HB,stable,2023-01-28,True,0.8161,1.1123,B,B,False
SKU-03968,Natural Body Wash,Health & Beauty,Personal Care,002268259424,EA,6,0.62,3.4,2.8,3.8,0.0209,HB,stable,2022-03-12,True,4.5691,6.2276,A,A,False
SKU-03969,Natural Micellar Cleanser,Health & Beauty,Personal Care,698647652059,EA,48,0.24,3.0,3.6,5.7,0.0356,HB,stable,2023-09-18,True,1.8331,2.4984,B,B,False
SKU-03970,Fresh Body Wash,Health & Beauty,Personal Care,502208455320,EA,24,0.21,3.3,2.1,4.0,0.016,HB,stable,2022-12-24,True,7.5192,10.2484,A,A,False
SKU-03971,Daily Body Lotion,Health & Beauty,Personal Care,521339489644,EA,24,1.13,2.0,4.0,3.9,0.0181,HB,stable,2024-05-04,True,0.481,0.6556,C,C,False
SKU-03972,Daily Body Lotion,Health & Beauty,Personal Care,745901807379,EA,24,0.64,4.0,3.6,6.8,0.0567,HB,stable,2025-04-23,True,0.3523,0.4802,C,C,False
SKU-03973,Daily Body Lotion,Health & Beauty,Personal Care,865826303192,EA,48,0.31,4.0,4.0,4.4,0.0407,HB,stable,2022-11-02,True,1.421,1.9368,B,B,False
SKU-03974,Advanced Lip Balm,Health & Beauty,Personal Care,844309238055,EA,24,1.24,3.0,2.1,3.0,0.0109,HB,stable,2022-06-25,True,0.3609,0.4919,C,C,False
SKU-03975,Natural Deodorant,Health & Beauty,Personal Care,656885930770,EA,12,0.68,6.9,2.3,6.0,0.0551,HB,stable,2024-07-07,True,0.6608,0.9007,C,B,True
SKU-03976,Advanced Micellar Cleanser,Health & Beauty,Personal Care,649099320128,EA,24,0.57,5.4,3.5,5.9,0.0645,HB,stable,2022-07-15,True,0.7138,0.9729,C,B,True
SKU-03977,Fresh Sugar Scrub,Health & Beauty,Personal Care,997314506041,EA,6,0.59,5.3,3.4,2.2,0.0229,HB,stable,2024-05-11,True,0.6495,0.8852,C,B,True
SKU-03978,Advanced Deodorant,Health & Beauty,Personal Care,024615731663,EA,24,1.4,5.1,2.0,5.2,0.0307,HB,stable,2022-10-21,True,0.3183,0.4339,C,C,False
SKU-03979,Soothing Sugar Scrub,Health & Beauty,Personal Care,794859378933,EA,6,0.98,3.2,1.5,3.8,0.0106,HB,stable,2023-05-27,True,2.8111,3.8315,A,A,False
SKU-03980,Daily Body Lotion,Health & Beauty,Personal Care,873860149766,EA,48,0.71,7.2,4.0,7.2,0.12,HB,stable,2023-08-28,True,0.4807,0.6552,C,C,False
SKU-03981,Fresh Sugar Scrub,Health & Beauty,Personal Care,761071848131,EA,12,0.7,3.3,3.8,7.1,0.0515,HB,stable,2025-02-15,True,0.7923,1.0799,B,B,False
SKU-03982,Natural Body Wash,Health & Beauty,Personal Care,858954387162,EA,48,0.58,2.1,3.2,6.2,0.0241,HB,stable,2024-05-02,True,0.433,0.5902,C,C,False
SKU-03983,Natural Micellar Cleanser,Health & Beauty,Personal Care,325581459265,EA,48,1.49,7.4,2.3,7.9,0.0778,HB,stable,2024-01-06,True,0.6936,0.9454,C,B,True
SKU-03984,Sensitive Body Wash,Health & Beauty,Personal Care,815521949365,EA,12,0.93,3.0,2.5,4.2,0.0182,HB,stable,2023-11-02,True,0.4087,0.557,C,C,False
SKU-03985,Natural Micellar Cleanser,Health & Beauty,Personal Care,109077833212,EA,12,0.37,3.7,2.7,7.8,0.0451,HB,stable,2022-04-12,True,4.4383,6.0492,A,A,False
SKU-03986,Fresh Lip Balm,Health & Beauty,Personal Care,215904367822,EA,12,0.86,3.0,2.2,3.8,0.0145,HB,stable,2024-12-23,True,0.4424,0.603,C,C,False
SKU-03987,Natural Micellar Cleanser,Health & Beauty,Personal Care,804004219749,EA,6,0.54,6.3,2.1,5.4,0.0413,HB,stable,2022-06-03,True,0.6845,0.9329,C,B,True
SKU-03988,Daily Body Lotion,Health & Beauty,Personal Care,696672376207,EA,48,0.81,3.7,2.5,2.7,0.0145,HB,stable,2024-02-06,True,0.6446,0.8786,C,B,True
SKU-03989,Sensitive Deodorant,Health & Beauty,Personal Care,326824894882,EA,12,1.32,7.9,2.0,5.9,0.0539,HB,stable,2025-01-02,True,0.9096,1.2397,B,B,False
SKU-03990,Soothing Lip Balm,Health & Beauty,Personal Care,757562315167,EA,48,1.01,3.9,1.8,5.8,0.0236,HB,stable,2023-11-21,True,2.3293,3.1747,B,A,True
SKU-03991,Daily Sugar Scrub,Health & Beauty,Personal Care,476227714129,EA,6,0.81,7.9,3.8,2.5,0.0434,HB,stable,2023-08-07,True,2.3904,3.258,B,A,True
SKU-03992,Daily Sugar Scrub,Health & Beauty,Personal Care,533796644525,EA,12,0.65,7.3,1.9,2.4,0.0193,HB,stable,2024-03-09,True,1.9757,2.6928,B,A,True
SKU-03993,Sensitive Deodorant,Health & Beauty,Personal Care,733386001594,EA,12,0.31,2.9,3.2,7.7,0.0414,HB,stable,2023-12-21,True,4.4767,6.1016,A,A,False
SKU-03994,Soothing Sugar Scrub,Health & Beauty,Personal Care,436767955524,EA,24,0.2,7.7,1.5,2.8,0.0187,HB,stable,2025-04-22,True,10.0581,13.7089,A,A,False
SKU-03995,Sensitive Micellar Cleanser,Health & Beauty,Personal Care,796526496294,EA,24,0.56,4.3,2.7,6.6,0.0443,HB,stable,2023-01-29,True,3.227,4.3983,A,A,False
SKU-03996,Soothing Deodorant,Health & Beauty,Personal Care,517882104175,EA,12,0.93,7.4,2.7,8.5,0.0983,HB,stable,2024-06-15,True,0.506,0.6897,C,B,True
SKU-03997,Natural Hand Cream,Health & Beauty,Personal Care,151817448818,EA,12,0.39,5.8,2.5,4.7,0.0394,HB,stable,2024-03-07,True,0.5671,0.773,C,B,True
SKU-03998,Soothing Hand Cream,Health & Beauty,Personal Care,702441554837,EA,24,0.39,2.7,2.9,8.6,0.039,HB,stable,2022-04-11,True,0.5114,0.697,C,B,True
SKU-03999,Soothing Hand Cream,Health & Beauty,Personal Care,992271813810,EA,24,0.83,6.0,3.7,6.9,0.0886,HB,stable,2022-10-17,True,3.0917,4.2139,A,A,False
SKU-04000,Advanced Lip Balm,Health & Beauty,Personal Care,814659609258,EA,24,0.8,6.1,3.2,5.0,0.0565,HB,stable,2025-03-01,True,0.6823,0.93,C,B,True
SKU-04001,Sensitive Body Lotion,Health & Beauty,Personal Care,596771943846,EA,12,0.21,7.3,3.3,3.8,0.053,HB,stable,2023-07-06,True,2.6985,3.678,A,A,False
SKU-04002,Advanced Body Lotion,Health & Beauty,Personal Care,481291403834,EA,48,0.74,3.5,2.8,3.1,0.0176,HB,stable,2024-02-10,True,0.358,0.4879,C,C,False
SKU-04003,Natural Micellar Cleanser,Health & Beauty,Personal Care,117824057198,EA,48,0.88,5.5,3.6,4.4,0.0504,HB,stable,2022-05-20,True,0.3357,0.4575,C,C,False
SKU-04004,Fresh Body Wash,Health & Beauty,Personal Care,542475226259,EA,24,0.78,2.1,1.1,4.1,0.0055,HB,stable,2024-06-27,True,0.465,0.6338,C,C,False
SKU-04005,Soothing Micellar Cleanser,Health & Beauty,Personal Care,494863806470,EA,12,1.43,5.4,1.2,6.2,0.0232,HB,stable,2024-06-07,True,0.4248,0.579,C,C,False
SKU-04006,Soothing Lip Balm,Health & Beauty,Personal Care,018137146481,EA,24,1.39,5.9,3.4,5.8,0.0673,HB,stable,2024-03-24,True,1.4237,1.9404,B,B,False
SKU-04007,Sensitive Deodorant,Health & Beauty,Personal Care,589825033480,EA,12,0.37,3.2,3.7,7.0,0.048,HB,stable,2022-10-08,True,0.6388,0.8706,C,B,True
SKU-04008,Natural Hand Cream,Health & Beauty,Personal Care,401399006955,EA,24,1.24,5.0,2.1,3.2,0.0194,HB,stable,2023-12-23,True,0.3741,0.5099,C,C,False
SKU-04009,Daily Deodorant,Health & Beauty,Personal Care,041260728796,EA,12,0.36,2.4,2.6,6.2,0.0224,HB,stable,2024-11-18,True,1.1611,1.5826,B,B,False
SKU-04010,Natural Sugar Scrub,Health & Beauty,Personal Care,370017775121,EA,6,1.23,2.9,3.4,5.6,0.032,HB,stable,2022-12-28,True,0.4237,0.5775,C,C,False
SKU-04011,Fresh Body Wash,Health & Beauty,Personal Care,978150410873,EA,12,0.74,5.9,1.0,3.3,0.0113,HB,stable,2023-09-09,True,0.3914,0.5334,C,C,False
SKU-04012,Daily Deodorant,Health & Beauty,Personal Care,210987981880,EA,48,0.95,4.2,1.3,3.8,0.012,HB,stable,2022-12-27,True,0.8253,1.1248,B,B,False
SKU-04013,Advanced Hand Cream,Health & Beauty,Personal Care,060378220378,EA,12,0.83,6.6,3.9,4.5,0.067,HB,stable,2025-01-24,True,0.471,0.6419,C,C,False
SKU-04014,Daily Lip Balm,Health & Beauty,Personal Care,903484493705,EA,24,0.84,5.5,2.7,2.8,0.0241,HB,stable,2024-09-18,True,0.3792,0.5168,C,C,False
SKU-04015,Daily Lip Balm,Health & Beauty,Personal Care,395251167483,EA,12,1.37,3.2,3.8,8.6,0.0605,HB,stable,2023-08-10,True,7.2044,9.8194,A,A,False
SKU-04016,Advanced Deodorant,Health & Beauty,Personal Care,409677080795,EA,24,1.1,4.0,2.0,6.3,0.0292,HB,stable,2022-08-03,True,0.3491,0.4758,C,C,False
SKU-04017,Advanced Deodorant,Health & Beauty,Personal Care,801025315327,EA,12,0.84,6.7,1.2,7.0,0.0326,HB,stable,2023-08-17,True,0.3322,0.4528,C,C,False
SKU-04018,Daily Body Lotion,Health & Beauty,Personal Care,129023778024,EA,24,1.15,6.7,2.4,8.9,0.0828,HB,stable,2023-07-23,True,0.707,0.9636,C,B,True
SKU-04019,Natural Body Lotion,Health & Beauty,Personal Care,363801974221,EA,48,1.25,7.1,1.7,3.9,0.0272,HB,stable,2024-04-22,True,0.8544,1.1645,B,B,False
SKU-04020,Advanced Body Wash,Health & Beauty,Personal Care,249278608967,EA,6,1.23,6.5,2.4,7.0,0.0632,HB,stable,2023-01-26,True,0.5602,0.7635,C,B,True
SKU-04021,Daily Deodorant,Health & Beauty,Personal Care,621636627135,EA,48,0.94,6.9,1.1,6.1,0.0268,HB,stable,2022-05-17,True,0.5386,0.7341,C,B,True
SKU-04022,Soothing Micellar Cleanser,Health & Beauty,Personal Care,578464528892,EA,48,1.06,4.9,3.8,7.7,0.083,HB,stable,2023-02-18,True,2.2913,3.123,B,A,True
SKU-04023,Fresh Body Lotion,Health & Beauty,Personal Care,469280032515,EA,48,1.34,5.3,1.5,2.2,0.0101,HB,stable,2024-11-07,True,0.4834,0.6589,C,C,False
SKU-04024,Fresh Body Lotion,Health & Beauty,Personal Care,701521110646,EA,12,0.99,4.5,2.4,8.1,0.0506,HB,stable,2023-06-12,True,0.3363,0.4583,C,C,False
SKU-04025,Fresh Sugar Scrub,Health & Beauty,Personal Care,066694598447,EA,24,1.4,6.8,1.6,6.5,0.0409,HB,stable,2023-11-05,True,18.662,25.4357,A,A,False
SKU-04026,Sensitive Body Wash,Health & Beauty,Personal Care,853106184843,EA,6,1.22,4.4,1.0,5.5,0.014,HB,stable,2024-01-28,True,0.4804,0.6548,C,C,False
SKU-04027,Natural Lip Balm,Health & Beauty,Personal Care,007477601691,EA,24,1.32,8.0,1.2,2.4,0.0133,HB,stable,2025-04-13,True,2.6706,3.6399,A,A,False
SKU-04028,Daily Body Lotion,Health & Beauty,Personal Care,735938055925,EA,24,0.97,5.6,1.8,4.3,0.0251,HB,stable,2025-01-23,True,1.0757,1.4661,B,B,False
SKU-04029,Advanced Lip Balm,Health & Beauty,Personal Care,853927487963,EA,48,0.83,7.4,3.0,8.7,0.1118,HB,stable,2023-05-18,True,0.3099,0.4224,C,C,False
SKU-04030,Fresh Micellar Cleanser,Health & Beauty,Personal Care,742114304995,EA,24,0.53,7.1,2.8,3.2,0.0368,HB,stable,2022-03-19,True,0.3324,0.4531,C,C,False
SKU-04031,Natural Sugar Scrub,Health & Beauty,Personal Care,703821628777,EA,6,0.43,4.3,3.8,6.8,0.0643,HB,stable,2023-04-10,True,0.4285,0.584,C,C,False
SKU-04032,Sensitive Lip Balm,Health & Beauty,Personal Care,404678596712,EA,24,0.21,3.5,2.0,4.8,0.0194,HB,stable,2023-10-01,True,0.5294,0.7215,C,B,True
SKU-04033,Advanced Hand Cream,Health & Beauty,Personal Care,064904953628,EA,24,1.39,2.4,1.7,3.9,0.0092,HB,stable,2024-06-20,True,0.4845,0.6604,C,C,False
SKU-04034,Natural Body Lotion,Health & Beauty,Personal Care,818959103021,EA,12,1.01,7.6,3.8,4.7,0.0786,HB,stable,2023-04-26,True,2.9673,4.0444,A,A,False
SKU-04035,Advanced Body Wash,Health & Beauty,Personal Care,899404790121,EA,12,0.59,3.4,3.4,3.7,0.0248,HB,stable,2023-12-31,True,0.5416,0.7382,C,B,True
SKU-04036,Soothing Lip Balm,Health & Beauty,Personal Care,909125794233,EA,12,0.96,5.0,3.9,9.0,0.1016,HB,stable,2024-08-24,True,1.3576,1.8503,B,B,False
SKU-04037,Natural Lip Balm,Health & Beauty,Personal Care,762355605010,EA,24,1.46,2.9,2.7,2.2,0.01,HB,stable,2022-09-17,True,15.0383,20.4967,A,A,False
SKU-04038,Advanced Sugar Scrub,Health & Beauty,Personal Care,601853868659,EA,48,1.14,2.8,1.9,5.1,0.0157,HB,stable,2023-01-04,True,0.4352,0.5932,C,C,False
SKU-04039,Daily Hand Cream,Health & Beauty,Personal Care,431922873290,EA,24,0.24,2.9,2.3,2.7,0.0104,HB,stable,2025-01-26,True,0.3782,0.5155,C,C,False
SKU-04040,Soothing Body Wash,Health & Beauty,Personal Care,914019218228,EA,24,0.34,3.8,3.9,6.3,0.054,HB,stable,2023-08-11,True,2.0875,2.8452,B,A,True
SKU-04041,Soothing Micellar Cleanser,Health & Beauty,Personal Care,801885409503,EA,48,0.49,6.0,2.1,6.1,0.0445,HB,stable,2022-06-27,True,774.4722,1055.582,A,A,False
SKU-04042,Sensitive Sugar Scrub,Health & Beauty,Personal Care,337707335495,EA,24,0.38,4.0,3.3,3.6,0.0275,HB,stable,2022-07-18,True,1.3261,1.8075,B,B,False
SKU-04043,Natural Body Wash,Health & Beauty,Personal Care,942624541106,EA,48,1.06,5.6,3.4,4.1,0.0452,HB,stable,2023-05-03,True,0.8727,1.1894,B,B,False
SKU-04044,Sensitive Micellar Cleanser,Health & Beauty,Personal Care,172574499420,EA,12,1.31,2.5,3.7,2.6,0.0139,HB,stable,2023-09-20,True,0.6519,0.8885,C,B,True
SKU-04045,Daily Body Lotion,Health & Beauty,Personal Care,038655583225,EA,12,0.89,6.5,2.1,2.5,0.0197,HB,stable,2022-04-06,True,0.3434,0.468,C,C,False
SKU-04046,Fresh Deodorant,Health & Beauty,Personal Care,056380372178,EA,12,0.61,4.6,4.0,3.0,0.0319,HB,stable,2024-01-19,True,0.4778,0.6512,C,C,False
SKU-04047,Natural Lip Balm,Health & Beauty,Personal Care,823215920910,EA,24,0.39,3.5,3.5,4.6,0.0326,HB,stable,2024-11-20,True,0.601,0.8192,C,B,True
SKU-04048,Daily Deodorant,Health & Beauty,Personal Care,967858014046,EA,12,0.76,3.2,3.3,8.4,0.0513,HB,stable,2022-03-29,True,0.5228,0.7125,C,B,True
SKU-04049,Fresh Micellar Cleanser,Health & Beauty,Personal Care,264957119664,EA,24,1.28,5.7,1.3,7.5,0.0322,HB,stable,2024-01-14,True,0.8131,1.1082,B,B,False
SKU-04050,Fresh Sugar Scrub,Health & Beauty,Personal Care,819316667534,EA,24,1.02,7.4,3.3,2.2,0.0311,HB,stable,2022-11-10,True,0.7799,1.063,B,B,False
SKU-04051,Daily Body Lotion,Health & Beauty,Personal Care,021621547900,EA,24,0.32,5.6,3.4,3.9,0.043,HB,stable,2022-06-23,True,0.3112,0.4242,C,C,False
SKU-04052,Fresh Lip Balm,Health & Beauty,Personal Care,494339178906,EA,24,0.45,4.9,1.4,7.0,0.0278,HB,stable,2023-03-16,True,1.0817,1.4743,B,B,False
SKU-04053,Soothing Hand Cream,Health & Beauty,Personal Care,618662143896,EA,24,1.43,6.4,3.5,4.0,0.0519,HB,stable,2022-05-13,True,1.186,1.6165,B,B,False
SKU-04054,Fresh Body Wash,Health & Beauty,Personal Care,249903329706,EA,24,0.66,3.7,1.6,8.8,0.0301,HB,stable,2023-09-16,True,1.8159,2.475,B,B,False
SKU-04055,Daily Deodorant,Health & Beauty,Personal Care,300084781669,EA,48,0.77,4.8,3.5,3.1,0.0301,HB,stable,2023-06-08,True,1.0292,1.4028,B,B,False
SKU-04056,Soothing Body Wash,Health & Beauty,Personal Care,242449414006,EA,12,0.86,5.5,3.6,2.1,0.0241,HB,stable,2023-05-21,True,4.4638,6.084,A,A,False
SKU-04057,Fresh Micellar Cleanser,Health & Beauty,Personal Care,447157336654,EA,6,0.62,5.2,2.8,4.5,0.0379,HB,stable,2024-11-13,True,1.1232,1.5309,B,B,False
