receipt_id,po_number,receipt_date,receipt_time,sku_id,expected_qty,received_qty,variance_qty,putaway_location,putaway_timestamp,associate_id,condition
RCPT-122451,PO-50043,2025-06-06,08:44:00,SKU-02859,897,898,1,A-01L-018-3-A,2025-06-06 09:55:00,RCV-001,NEW
RCPT-122426,PO-50043,2025-06-06,09:19:00,SKU-00506,220,221,1,B-03R-016-3-B,2025-06-06 10:00:00,RCV-007,NEW
RCPT-122437,PO-50043,2025-06-06,09:23:00,SKU-02509,1290,1291,1,B-01L-020-5-A,2025-06-06 11:22:00,RCV-002,NEW
RCPT-122506,PO-50043,2025-06-06,10:50:00,SKU-04266,15,16,1,C-02L-002-2-B,2025-06-06 11:24:00,RCV-002,NEW
RCPT-122407,PO-50043,2025-06-06,11:12:00,SKU-04457,2961,2962,1,A-01L-020-2-B,2025-06-06 14:03:00,RCV-001,NEW
RCPT-122410,PO-50043,2025-06-06,07:17:00,SKU-02828,348,350,2,A-02L-007-2-A,2025-06-06 08:46:00,RCV-004,NEW
RCPT-122513,PO-50043,2025-06-06,07:47:00,SKU-00711,12,10,-2,B-04L-008-3-A,2025-06-06 09:37:00,RCV-005,NEW
RCPT-122479,PO-50043,2025-06-06,10:34:00,SKU-03320,23,24,1,D-01R-002-1-B,2025-06-06 12:23:00,RCV-008,NEW
RCPT-122462,PO-50043,2025-06-06,07:13:00,SKU-02564,221,221,0,C-01L-011-5-B,2025-06-06 08:08:00,RCV-008,NEW
RCPT-122496,PO-50043,2025-06-06,12:13:00,SKU-04932,274,274,0,A-02R-018-5-A,2025-06-06 13:51:00,RCV-005,NEW
RCPT-122493,PO-50043,2025-06-06,07:03:00,SKU-00227,14,16,2,E-03R-005-3-A,2025-06-06 09:38:00,RCV-007,NEW
RCPT-122446,PO-50043,2025-06-06,09:55:00,SKU-04576,43,43,0,B-01L-013-3-B,2025-06-06 12:06:00,RCV-002,NEW
RCPT-122502,PO-50043,2025-06-06,07:21:00,SKU-00232,33,31,-2,B-04R-020-3-A,2025-06-06 08:47:00,RCV-008,NEW
RCPT-122421,PO-50043,2025-06-06,06:34:00,SKU-01937,56,57,1,A-03L-004-3-B,2025-06-06 07:14:00,RCV-005,NEW
RCPT-122512,PO-50043,2025-06-06,10:46:00,SKU-02521,20,22,2,D-01L-007-5-A,2025-06-06 11:41:00,RCV-008,NEW
RCPT-122425,PO-50043,2025-06-06,06:18:00,SKU-04116,214,215,1,B-02L-002-3-A,2025-06-06 08:33:00,RCV-002,NEW
RCPT-122477,PO-50043,2025-06-06,07:00:00,SKU-02125,3327,3327,0,A-01R-020-2-B,2025-06-06 08:07:00,RCV-003,NEW
RCPT-122487,PO-50043,2025-06-06,09:57:00,SKU-01122,24,22,-2,A-03R-004-3-A,2025-06-06 11:20:00,RCV-006,NEW
RCPT-122536,PO-50043,2025-06-06,08:28:00,SKU-01331,473,475,2,A-03R-003-4-B,2025-06-06 11:06:00,RCV-005,NEW
RCPT-122435,PO-50043,2025-06-06,06:25:00,SKU-01033,83,85,2,C-03R-010-1-A,2025-06-06 07:55:00,RCV-004,NEW
RCPT-122522,PO-50043,2025-06-06,10:34:00,SKU-04925,12,13,1,C-01L-015-4-A,2025-06-06 11:48:00,RCV-003,NEW
RCPT-122497,PO-50043,2025-06-06,11:54:00,SKU-03191,12,12,0,D-02L-023-2-B,2025-06-06 13:03:00,RCV-005,NEW
RCPT-122526,PO-50043,2025-06-06,12:10:00,SKU-03610,12,11,-1,C-02R-001-1-B,2025-06-06 13:27:00,RCV-003,NEW
RCPT-122544,PO-50043,2025-06-07,12:32:00,SKU-02204,93,94,1,A-02R-008-4-B,2025-06-07 13:43:00,RCV-003,NEW
RCPT-122686,PO-50043,2025-06-07,12:12:00,SKU-02535,52,53,1,A-01R-022-4-A,2025-06-07 13:48:00,RCV-005,NEW
RCPT-122699,PO-50043,2025-06-07,11:31:00,SKU-01422,12,12,0,C-03L-002-4-B,2025-06-07 12:56:00,RCV-007,NEW
RCPT-122599,PO-50043,2025-06-07,09:55:00,SKU-03496,596,596,0,B-01R-016-5-B,2025-06-07 12:18:00,RCV-008,NEW
RCPT-122623,PO-50043,2025-06-07,09:23:00,SKU-04015,79,79,0,A-02R-020-1-B,2025-06-07 11:17:00,RCV-003,NEW
RCPT-122657,PO-50043,2025-06-07,09:04:00,SKU-04824,68,66,-2,A-01R-007-4-B,2025-06-07 11:46:00,RCV-006,NEW
RCPT-122572,PO-50043,2025-06-07,12:25:00,SKU-03018,544,543,-1,C-02L-015-3-B,2025-06-07 15:04:00,RCV-007,NEW
RCPT-122697,PO-50043,2025-06-07,07:13:00,SKU-03458,12,10,-2,D-01R-022-3-B,2025-06-07 09:21:00,RCV-001,NEW
RCPT-122696,PO-50043,2025-06-07,07:44:00,SKU-00398,17,15,-2,A-03R-017-1-A,2025-06-07 10:36:00,RCV-008,NEW
RCPT-122613,PO-50043,2025-06-07,06:36:00,SKU-02875,163,162,-1,A-02L-009-4-A,2025-06-07 09:15:00,RCV-001,NEW
RCPT-122652,PO-50043,2025-06-07,09:52:00,SKU-01721,904,902,-2,A-04L-015-4-B,2025-06-07 11:48:00,RCV-008,NEW
RCPT-122672,PO-50043,2025-06-07,09:24:00,SKU-01984,12,14,2,C-03L-016-2-B,2025-06-07 11:19:00,RCV-001,NEW
RCPT-122565,PO-50043,2025-06-07,08:47:00,SKU-01207,153,152,-1,B-04R-018-4-B,2025-06-07 09:45:00,RCV-002,NEW
RCPT-122636,PO-50043,2025-06-07,09:24:00,SKU-00716,74,74,0,A-04L-001-1-A,2025-06-07 10:42:00,RCV-005,NEW
RCPT-122601,PO-50043,2025-06-07,07:30:00,SKU-02223,21,20,-1,C-02R-002-3-B,2025-06-07 09:38:00,RCV-002,NEW
RCPT-122621,PO-50043,2025-06-07,10:52:00,SKU-00139,24,26,2,B-04L-007-4-A,2025-06-07 13:06:00,RCV-007,NEW
RCPT-122547,PO-50043,2025-06-07,10:48:00,SKU-04328,14880,14879,-1,A-02L-021-1-B,2025-06-07 13:28:00,RCV-004,NEW
RCPT-122551,PO-50043,2025-06-07,09:27:00,SKU-04353,166,164,-2,B-02L-022-4-A,2025-06-07 10:58:00,RCV-007,NEW
RCPT-122592,PO-50043,2025-06-07,06:07:00,SKU-01241,12,14,2,B-04R-010-3-A,2025-06-07 09:04:00,RCV-003,NEW
RCPT-122552,PO-50043,2025-06-07,11:11:00,SKU-00872,2821,2823,2,A-04L-005-1-A,2025-06-07 13:20:00,RCV-006,NEW
RCPT-122595,PO-50043,2025-06-07,11:17:00,SKU-02628,48,49,1,B-01L-009-5-A,2025-06-07 12:12:00,RCV-004,NEW
RCPT-122643,PO-50043,2025-06-07,07:26:00,SKU-00340,77,79,2,A-04L-017-1-A,2025-06-07 09:39:00,RCV-002,NEW
RCPT-122578,PO-50043,2025-06-07,08:28:00,SKU-00638,12,13,1,D-04L-004-3-B,2025-06-07 10:22:00,RCV-001,NEW
RCPT-122693,PO-50043,2025-06-07,08:05:00,SKU-04302,12,14,2,C-02L-008-5-B,2025-06-07 09:36:00,RCV-008,NEW
RCPT-122685,PO-50043,2025-06-07,06:01:00,SKU-04586,17,15,-2,C-02L-005-2-B,2025-06-07 08:01:00,RCV-002,NEW
RCPT-122604,PO-50043,2025-06-07,07:13:00,SKU-02141,43,42,-1,B-02L-018-2-A,2025-06-07 09:00:00,RCV-005,NEW
RCPT-122650,PO-50043,2025-06-07,09:33:00,SKU-02725,17,16,-1,D-02L-015-5-A,2025-06-07 10:40:00,RCV-004,NEW
RCPT-122660,PO-50043,2025-06-07,08:39:00,SKU-03032,121,119,-2,A-02L-020-4-B,2025-06-07 10:30:00,RCV-007,NEW
RCPT-122605,PO-50043,2025-06-07,10:18:00,SKU-00919,13,15,2,A-04L-012-1-A,2025-06-07 12:07:00,RCV-003,NEW
RCPT-122631,PO-50043,2025-06-07,09:14:00,SKU-04420,22,22,0,A-01R-009-3-B,2025-06-07 09:54:00,RCV-008,NEW
RCPT-122546,PO-50043,2025-06-07,07:43:00,SKU-02908,2950,2951,1,B-02L-005-3-A,2025-06-07 08:59:00,RCV-004,NEW
RCPT-122674,PO-50043,2025-06-07,12:37:00,SKU-02509,916,917,1,B-01L-020-5-A,2025-06-07 15:33:00,RCV-005,NEW
RCPT-122591,PO-50043,2025-06-07,09:56:00,SKU-04608,2689,2691,2,A-02L-025-1-B,2025-06-07 11:24:00,RCV-001,NEW
RCPT-122603,PO-50043,2025-06-07,09:30:00,SKU-03979,41,43,2,B-02R-002-2-A,2025-06-07 11:22:00,RCV-002,NEW
RCPT-122761,PO-50043,2025-06-09,07:27:00,SKU-00872,2179,2178,-1,A-04L-005-1-A,2025-06-09 09:24:00,RCV-002,NEW
RCPT-122887,PO-50043,2025-06-09,12:13:00,SKU-04747,12,11,-1,B-02L-017-1-B,2025-06-09 14:12:00,RCV-001,NEW
RCPT-122836,PO-50043,2025-06-09,11:37:00,SKU-01614,12,12,0,B-04R-002-2-A,2025-06-09 12:24:00,RCV-001,NEW
RCPT-122854,PO-50043,2025-06-09,08:51:00,SKU-02407,342,343,1,A-01L-004-2-A,2025-06-09 10:07:00,RCV-002,NEW
RCPT-122809,PO-50043,2025-06-09,07:14:00,SKU-00254,51,53,2,A-04L-020-4-A,2025-06-09 08:02:00,RCV-006,NEW
RCPT-122885,PO-50043,2025-06-09,07:41:00,SKU-01485,31,32,1,D-04L-007-3-B,2025-06-09 08:57:00,RCV-007,NEW
RCPT-122744,PO-50043,2025-06-09,06:29:00,SKU-02875,97,96,-1,A-02L-009-4-A,2025-06-09 07:16:00,RCV-001,NEW
RCPT-122726,PO-50043,2025-06-09,07:09:00,SKU-02185,1110,1108,-2,C-01R-009-4-B,2025-06-09 08:19:00,RCV-007,NEW
RCPT-122729,PO-50043,2025-06-09,08:57:00,SKU-02835,12,14,2,B-02L-024-4-B,2025-06-09 11:24:00,RCV-001,NEW
RCPT-122715,PO-50043,2025-06-09,09:36:00,SKU-02851,63,64,1,B-02R-007-4-A,2025-06-09 10:40:00,RCV-001,NEW
RCPT-122769,PO-50043,2025-06-09,11:20:00,SKU-04279,41,43,2,A-02L-015-4-A,2025-06-09 14:15:00,RCV-001,NEW
RCPT-122780,PO-50043,2025-06-09,11:29:00,SKU-02737,88,86,-2,D-01L-021-5-A,2025-06-09 12:30:00,RCV-005,NEW
RCPT-122832,PO-50043,2025-06-09,12:09:00,SKU-01060,12,11,-1,D-04R-009-1-B,2025-06-09 13:02:00,RCV-001,NEW
RCPT-122851,PO-50043,2025-06-09,06:51:00,SKU-04037,148,147,-1,A-02R-011-4-B,2025-06-09 07:59:00,RCV-006,NEW
RCPT-122856,PO-50043,2025-06-09,11:26:00,SKU-03077,389,387,-2,B-02L-012-4-B,2025-06-09 13:06:00,RCV-002,NEW
RCPT-122767,PO-50043,2025-06-09,09:34:00,SKU-04300,12,11,-1,B-02R-008-2-A,2025-06-09 11:14:00,RCV-008,NEW
RCPT-122803,PO-50043,2025-06-09,09:51:00,SKU-00563,14,14,0,D-04R-017-1-B,2025-06-09 12:04:00,RCV-003,NEW
RCPT-122861,PO-50043,2025-06-09,11:52:00,SKU-03789,12,14,2,C-01R-020-5-A,2025-06-09 13:06:00,RCV-007,NEW
RCPT-122834,PO-50043,2025-06-09,08:44:00,SKU-04411,43,43,0,A-01L-011-5-B,2025-06-09 09:39:00,RCV-007,NEW
RCPT-122732,PO-50043,2025-06-09,11:39:00,SKU-01759,12,10,-2,C-04R-018-2-B,2025-06-09 13:19:00,RCV-005,NEW
RCPT-122753,PO-50043,2025-06-09,09:21:00,SKU-02266,377,377,0,A-01L-021-3-B,2025-06-09 12:14:00,RCV-004,NEW
RCPT-122796,PO-50043,2025-06-09,12:33:00,SKU-04576,34,36,2,B-01L-013-3-B,2025-06-09 13:19:00,RCV-003,NEW
RCPT-122737,PO-50043,2025-06-09,12:17:00,SKU-01494,12,14,2,C-03R-016-4-A,2025-06-09 14:10:00,RCV-003,NEW
RCPT-122708,PO-50043,2025-06-09,06:54:00,SKU-02140,310,310,0,B-01R-020-2-B,2025-06-09 07:58:00,RCV-005,NEW
RCPT-122718,PO-50043,2025-06-09,07:01:00,SKU-01490,832,830,-2,B-04R-009-1-A,2025-06-09 09:22:00,RCV-001,NEW
RCPT-122812,PO-50043,2025-06-09,12:34:00,SKU-02252,183,182,-1,B-02R-025-2-A,2025-06-09 13:27:00,RCV-004,NEW
RCPT-122889,PO-50043,2025-06-09,07:59:00,SKU-02422,12,14,2,D-01R-013-4-A,2025-06-09 10:20:00,RCV-008,NEW
RCPT-122818,PO-50043,2025-06-09,06:42:00,SKU-00910,348,349,1,B-04R-014-3-A,2025-06-09 09:38:00,RCV-003,NEW
RCPT-122872,PO-50043,2025-06-09,10:14:00,SKU-02662,13,13,0,A-01R-006-5-A,2025-06-09 12:42:00,RCV-004,NEW
RCPT-122757,PO-50043,2025-06-09,10:09:00,SKU-00268,13,12,-1,E-03L-013-1-A,2025-06-09 13:08:00,RCV-002,NEW
RCPT-122829,PO-50043,2025-06-09,09:27:00,SKU-00553,36,35,-1,A-04L-016-4-B,2025-06-09 11:23:00,RCV-006,NEW
RCPT-122802,PO-50043,2025-06-09,10:59:00,SKU-04457,1982,1980,-2,A-01L-020-2-B,2025-06-09 12:55:00,RCV-001,NEW
RCPT-122785,PO-50043,2025-06-09,09:05:00,SKU-00150,87,85,-2,B-03L-004-2-A,2025-06-09 10:19:00,RCV-002,NEW
RCPT-122724,PO-50043,2025-06-09,08:18:00,SKU-04225,20,20,0,C-01L-016-4-B,2025-06-09 09:35:00,RCV-007,NEW
RCPT-123042,PO-50044,2025-06-10,11:29:00,SKU-00352,12,11,-1,D-04R-018-2-A,2025-06-10 13:36:00,RCV-002,NEW
RCPT-123010,PO-50044,2025-06-10,11:07:00,SKU-02681,2284,2284,0,A-01R-018-4-B,2025-06-10 12:24:00,RCV-002,NEW
RCPT-122990,PO-50044,2025-06-10,06:47:00,SKU-04717,97,95,-2,B-02R-006-3-B,2025-06-10 08:52:00,RCV-001,NEW
RCPT-122987,PO-50044,2025-06-10,09:42:00,SKU-02828,332,332,0,A-02L-007-2-A,2025-06-10 10:27:00,RCV-008,NEW
RCPT-122918,PO-50044,2025-06-10,09:36:00,SKU-02737,185,185,0,D-01L-021-5-A,2025-06-10 11:01:00,RCV-005,NEW
RCPT-122951,PO-50044,2025-06-10,08:22:00,SKU-02274,12,13,1,C-01L-020-3-A,2025-06-10 10:14:00,RCV-005,NEW
RCPT-123043,PO-50044,2025-06-10,11:37:00,SKU-02466,17,19,2,B-01L-024-1-B,2025-06-10 13:14:00,RCV-004,NEW
RCPT-122946,PO-50044,2025-06-10,08:34:00,SKU-02913,372,374,2,B-01L-015-2-B,2025-06-10 10:34:00,RCV-001,NEW
RCPT-123022,PO-50044,2025-06-10,06:13:00,SKU-03819,33,31,-2,B-01R-011-1-B,2025-06-10 08:15:00,RCV-004,NEW
RCPT-122914,PO-50044,2025-06-10,07:07:00,SKU-02908,3730,3730,0,B-02L-005-3-A,2025-06-10 10:04:00,RCV-001,NEW
RCPT-122997,PO-50044,2025-06-10,10:02:00,SKU-00673,451,451,0,C-03L-015-4-A,2025-06-10 11:53:00,RCV-001,NEW
RCPT-122939,PO-50044,2025-06-10,07:10:00,SKU-02624,433,431,-2,A-02R-022-1-A,2025-06-10 09:06:00,RCV-005,NEW
RCPT-122978,PO-50044,2025-06-10,07:34:00,SKU-00606,114,113,-1,B-04L-016-1-A,2025-06-10 10:08:00,RCV-001,NEW
RCPT-122904,PO-50044,2025-06-10,12:25:00,SKU-00974,70,68,-2,A-03L-013-3-B,2025-06-10 13:50:00,RCV-004,NEW
RCPT-122977,PO-50044,2025-06-10,06:17:00,SKU-01884,52,52,0,D-03R-018-3-B,2025-06-10 07:29:00,RCV-006,NEW
RCPT-122965,PO-50044,2025-06-10,11:45:00,SKU-01225,12,10,-2,C-03L-007-2-A,2025-06-10 12:50:00,RCV-008,NEW
RCPT-122970,PO-50044,2025-06-10,11:56:00,SKU-04457,2950,2951,1,A-01L-020-2-B,2025-06-10 14:14:00,RCV-003,NEW
RCPT-123026,PO-50044,2025-06-10,08:29:00,SKU-04712,12,12,0,E-01L-005-1-B,2025-06-10 09:21:00,RCV-003,NEW
RCPT-122994,PO-50044,2025-06-10,07:16:00,SKU-04295,17,19,2,C-02R-021-5-B,2025-06-10 09:17:00,RCV-002,NEW
RCPT-122937,PO-50044,2025-06-10,07:04:00,SKU-04538,985,985,0,A-01R-001-1-B,2025-06-10 09:42:00,RCV-008,NEW
RCPT-123027,PO-50044,2025-06-10,11:17:00,SKU-03823,1357,1356,-1,C-02R-020-1-B,2025-06-10 11:50:00,RCV-006,NEW
RCPT-123009,PO-50044,2025-06-10,07:39:00,SKU-01090,12,14,2,E-04R-007-1-A,2025-06-10 09:17:00,RCV-006,NEW
RCPT-123047,PO-50044,2025-06-10,08:33:00,SKU-00878,12,12,0,C-04L-016-3-A,2025-06-10 10:34:00,RCV-002,NEW
RCPT-123046,PO-50044,2025-06-10,10:35:00,SKU-04959,201,203,2,B-01L-008-1-B,2025-06-10 12:57:00,RCV-005,NEW
RCPT-122995,PO-50044,2025-06-10,10:18:00,SKU-01199,27,27,0,B-04L-005-2-A,2025-06-10 11:14:00,RCV-005,NEW
RCPT-122911,PO-50044,2025-06-10,10:04:00,SKU-04328,15745,15747,2,A-02L-021-1-B,2025-06-10 12:31:00,RCV-004,NEW
RCPT-123020,PO-50044,2025-06-10,10:19:00,SKU-02776,37,37,0,C-02R-007-3-B,2025-06-10 10:55:00,RCV-005,NEW
RCPT-122950,PO-50044,2025-06-10,10:19:00,SKU-04625,12,10,-2,A-01L-001-1-A,2025-06-10 12:54:00,RCV-006,NEW
RCPT-122962,PO-50044,2025-06-10,06:34:00,SKU-02357,166,165,-1,C-02L-006-2-A,2025-06-10 07:28:00,RCV-003,NEW
RCPT-122913,PO-50044,2025-06-10,07:24:00,SKU-02061,29,30,1,C-02L-026-3-B,2025-06-10 09:16:00,RCV-007,NEW
RCPT-122910,PO-50044,2025-06-10,12:46:00,SKU-02836,417,418,1,A-02R-009-1-B,2025-06-10 13:44:00,RCV-001,NEW
RCPT-123182,PO-50044,2025-06-11,08:04:00,SKU-03226,12,10,-2,D-02L-021-4-A,2025-06-11 09:07:00,RCV-001,NEW
RCPT-123163,PO-50044,2025-06-11,09:41:00,SKU-03378,475,477,2,A-01L-004-4-B,2025-06-11 10:44:00,RCV-008,NEW
RCPT-123066,PO-50044,2025-06-11,06:24:00,SKU-02624,473,472,-1,A-02R-022-1-A,2025-06-11 08:02:00,RCV-006,NEW
RCPT-123096,PO-50044,2025-06-11,06:54:00,SKU-02367,14,16,2,C-01R-009-1-A,2025-06-11 09:32:00,RCV-006,NEW
RCPT-123102,PO-50044,2025-06-11,08:44:00,SKU-02858,77,77,0,A-01R-006-4-B,2025-06-11 10:21:00,RCV-001,NEW
RCPT-123058,PO-50044,2025-06-11,11:17:00,SKU-02681,1162,1160,-2,A-01R-018-4-B,2025-06-11 14:12:00,RCV-004,NEW
RCPT-123068,PO-50044,2025-06-11,11:40:00,SKU-03727,3486,3488,2,B-02R-023-4-A,2025-06-11 13:24:00,RCV-002,NEW
RCPT-123069,PO-50044,2025-06-11,12:29:00,SKU-02628,52,51,-1,B-01L-009-5-A,2025-06-11 14:19:00,RCV-006,DAMAGED
RCPT-123085,PO-50044,2025-06-11,11:29:00,SKU-02512,248,249,1,B-02L-023-2-B,2025-06-11 12:47:00,RCV-001,NEW
RCPT-123170,PO-50044,2025-06-11,06:23:00,SKU-00229,124,122,-2,A-04R-007-2-A,2025-06-11 07:16:00,RCV-007,NEW
RCPT-123136,PO-50044,2025-06-11,12:44:00,SKU-01975,160,161,1,B-04L-014-4-A,2025-06-11 13:46:00,RCV-002,NEW
RCPT-123051,PO-50044,2025-06-11,08:28:00,SKU-04328,15531,15532,1,A-02L-021-1-B,2025-06-11 09:54:00,RCV-004,NEW
RCPT-123191,PO-50044,2025-06-11,09:57:00,SKU-01664,35,35,0,A-04L-018-3-B,2025-06-11 12:23:00,RCV-005,NEW
RCPT-123139,PO-50044,2025-06-11,09:29:00,SKU-02160,30,30,0,C-01L-022-4-B,2025-06-11 11:08:00,RCV-008,NEW
RCPT-123153,PO-50044,2025-06-11,07:02:00,SKU-04138,12,14,2,C-02L-010-5-A,2025-06-11 08:39:00,RCV-003,NEW
RCPT-123177,PO-50044,2025-06-11,06:12:00,SKU-04665,57,57,0,A-01R-021-5-A,2025-06-11 09:10:00,RCV-003,NEW
RCPT-123076,PO-50044,2025-06-11,08:35:00,SKU-04865,619,617,-2,A-01R-011-4-B,2025-06-11 10:01:00,RCV-002,NEW
RCPT-123118,PO-50044,2025-06-11,07:11:00,SKU-00466,208,207,-1,C-04R-016-1-B,2025-06-11 09:07:00,RCV-006,NEW
RCPT-123081,PO-50044,2025-06-11,09:25:00,SKU-01152,19,20,1,B-04R-017-1-A,2025-06-11 10:24:00,RCV-004,NEW
RCPT-123117,PO-50044,2025-06-11,09:50:00,SKU-04041,9768,9770,2,A-02R-002-2-B,2025-06-11 11:32:00,RCV-008,NEW
RCPT-123053,PO-50044,2025-06-11,12:09:00,SKU-02366,2509,2508,-1,A-01R-020-4-A,2025-06-11 15:00:00,RCV-007,NEW
RCPT-123109,PO-50044,2025-06-11,07:33:00,SKU-02509,1719,1721,2,B-01L-020-5-A,2025-06-11 10:15:00,RCV-005,NEW
RCPT-123133,PO-50044,2025-06-11,06:36:00,SKU-01528,41,39,-2,B-03R-015-4-B,2025-06-11 09:26:00,RCV-001,NEW
RCPT-123346,PO-50045,2025-06-12,09:18:00,SKU-00931,17,19,2,B-04L-010-3-B,2025-06-12 10:35:00,RCV-002,NEW
RCPT-123324,PO-50045,2025-06-12,10:45:00,SKU-00442,67,68,1,B-04L-003-4-A,2025-06-12 11:21:00,RCV-007,NEW
RCPT-123200,PO-50045,2025-06-12,09:39:00,SKU-03727,7724,7722,-2,B-02R-023-4-A,2025-06-12 11:31:00,RCV-006,NEW
RCPT-123215,PO-50045,2025-06-12,11:46:00,SKU-03600,176,174,-2,A-01L-017-2-B,2025-06-12 13:24:00,RCV-001,NEW
RCPT-123229,PO-50045,2025-06-12,06:07:00,SKU-00408,233,234,1,A-03L-009-1-A,2025-06-12 07:27:00,RCV-002,NEW
RCPT-123325,PO-50045,2025-06-12,09:12:00,SKU-00238,25,24,-1,C-03L-008-2-A,2025-06-12 10:27:00,RCV-003,NEW
RCPT-123307,PO-50045,2025-06-12,06:33:00,SKU-01019,854,855,1,B-03R-014-1-A,2025-06-12 09:03:00,RCV-005,NEW
RCPT-123211,PO-50045,2025-06-12,09:49:00,SKU-04041,10060,10061,1,A-02R-002-2-B,2025-06-12 10:39:00,RCV-007,NEW
RCPT-123223,PO-50045,2025-06-12,10:06:00,SKU-02045,307,308,1,B-01R-025-3-A,2025-06-12 12:18:00,RCV-004,NEW
RCPT-123331,PO-50045,2025-06-12,06:48:00,SKU-04157,13,14,1,A-02L-024-3-B,2025-06-12 09:18:00,RCV-003,NEW
RCPT-123242,PO-50045,2025-06-12,08:24:00,SKU-00447,301,303,2,A-04L-008-2-A,2025-06-12 08:57:00,RCV-004,NEW
RCPT-123314,PO-50045,2025-06-12,11:14:00,SKU-04317,12,13,1,D-02L-009-3-A,2025-06-12 12:56:00,RCV-002,NEW
RCPT-123270,PO-50045,2025-06-12,12:56:00,SKU-00183,89,89,0,B-04R-001-1-B,2025-06-12 13:50:00,RCV-001,NEW
RCPT-123294,PO-50045,2025-06-12,11:00:00,SKU-00315,156,156,0,A-03R-020-4-A,2025-06-12 13:06:00,RCV-005,NEW
RCPT-123228,PO-50045,2025-06-12,09:21:00,SKU-02681,2478,2476,-2,A-01R-018-4-B,2025-06-12 11:53:00,RCV-008,NEW
RCPT-123287,PO-50045,2025-06-12,12:14:00,SKU-02345,15,13,-2,C-02L-018-5-A,2025-06-12 14:31:00,RCV-007,NEW
RCPT-123297,PO-50045,2025-06-12,07:47:00,SKU-00324,127,128,1,C-03L-004-3-B,2025-06-12 09:07:00,RCV-007,NEW
RCPT-123219,PO-50045,2025-06-12,12:38:00,SKU-00375,25,25,0,D-04R-007-4-B,2025-06-12 15:00:00,RCV-004,NEW
RCPT-123318,PO-50045,2025-06-12,08:39:00,SKU-04670,399,400,1,C-02R-018-2-B,2025-06-12 10:47:00,RCV-004,NEW
RCPT-123266,PO-50045,2025-06-12,11:42:00,SKU-02610,12,12,0,E-02R-018-5-B,2025-06-12 14:26:00,RCV-007,NEW
RCPT-123262,PO-50045,2025-06-12,10:42:00,SKU-03522,48,47,-1,A-02R-015-2-A,2025-06-12 12:49:00,RCV-001,NEW
RCPT-123310,PO-50045,2025-06-12,10:22:00,SKU-01463,182,180,-2,A-04L-004-3-B,2025-06-12 12:21:00,RCV-001,NEW
RCPT-123263,PO-50045,2025-06-12,07:30:00,SKU-01873,173,173,0,B-03R-018-4-A,2025-06-12 08:40:00,RCV-006,NEW
RCPT-123299,PO-50045,2025-06-12,10:06:00,SKU-02893,192,191,-1,B-01L-026-2-B,2025-06-12 12:57:00,RCV-003,NEW
RCPT-123264,PO-50045,2025-06-12,11:56:00,SKU-02489,14,12,-2,D-01L-006-1-A,2025-06-12 14:12:00,RCV-008,NEW
RCPT-123232,PO-50045,2025-06-12,07:54:00,SKU-02185,856,855,-1,C-01R-009-4-B,2025-06-12 10:41:00,RCV-008,NEW
RCPT-123272,PO-50045,2025-06-12,10:02:00,SKU-00797,12,10,-2,D-03L-016-2-B,2025-06-12 12:05:00,RCV-005,NEW
RCPT-123293,PO-50045,2025-06-12,06:39:00,SKU-02920,44,42,-2,C-02R-002-2-B,2025-06-12 09:28:00,RCV-003,NEW
RCPT-123317,PO-50045,2025-06-12,12:15:00,SKU-02671,74,73,-1,B-01L-006-4-A,2025-06-12 14:21:00,RCV-008,NEW
RCPT-123306,PO-50045,2025-06-12,08:25:00,SKU-03017,33,35,2,A-02R-003-4-A,2025-06-12 11:08:00,RCV-008,NEW
RCPT-123364,PO-50045,2025-06-13,11:54:00,SKU-02362,20,22,2,D-02R-006-4-B,2025-06-13 14:24:00,RCV-001,NEW
RCPT-123402,PO-50045,2025-06-13,06:44:00,SKU-02828,375,377,2,A-02L-007-2-A,2025-06-13 08:39:00,RCV-002,NEW
RCPT-123372,PO-50045,2025-06-13,12:30:00,SKU-02085,1361,1361,0,D-02R-008-1-A,2025-06-13 15:00:00,RCV-002,NEW
RCPT-123455,PO-50045,2025-06-13,12:03:00,SKU-04637,89,89,0,B-02L-003-1-A,2025-06-13 13:44:00,RCV-006,NEW
RCPT-123373,PO-50045,2025-06-13,12:26:00,SKU-04664,123,125,2,A-02R-002-3-A,2025-06-13 13:39:00,RCV-007,NEW
RCPT-123471,PO-50045,2025-06-13,08:10:00,SKU-04477,68,69,1,B-02L-001-2-A,2025-06-13 08:47:00,RCV-004,NEW
RCPT-123464,PO-50045,2025-06-13,08:48:00,SKU-04878,843,841,-2,B-01R-016-3-B,2025-06-13 11:26:00,RCV-003,NEW
RCPT-123469,PO-50045,2025-06-13,11:52:00,SKU-03830,105,106,1,A-02R-011-1-A,2025-06-13 14:06:00,RCV-007,NEW
RCPT-123488,PO-50045,2025-06-13,11:04:00,SKU-00535,260,259,-1,A-03R-010-2-A,2025-06-13 13:24:00,RCV-005,NEW
RCPT-123460,PO-50045,2025-06-13,12:03:00,SKU-02173,50,49,-1,A-02R-018-5-B,2025-06-13 13:39:00,RCV-005,NEW
RCPT-123401,PO-50045,2025-06-13,09:04:00,SKU-01853,18,20,2,A-03R-011-3-A,2025-06-13 11:03:00,RCV-003,NEW
