snapshot_date,sku_id,location_code,zone,shelf_type,ergonomic_tier,level_height_in,dist_from_dock_ft,qty_on_hand,qty_allocated,qty_available,days_since_last_replenishment,last_replenishment_date,abc_tier_at_slotting,abc_tier_current,slotting_drift,current_vel_picks_per_day
2025-06-20,SKU-04442,D-02L-019-3-A,D,HB,prime,45,400,6,0,6,9,2025-06-11,B,C,True,0.529
2025-06-20,SKU-04443,E-02R-009-5-B,E,HB,overhead,81,525,2,0,2,5,2025-06-15,C,C,False,0.397
2025-06-20,SKU-04444,E-01R-026-4-B,E,HB,sub_prime,63,525,5,0,5,6,2025-06-14,C,C,False,0.337
2025-06-20,SKU-04445,C-01R-003-3-B,C,HB,prime,45,275,10,0,10,8,2025-06-12,B,B,False,1.36
2025-06-20,SKU-04446,B-02R-002-4-B,B,HB,sub_prime,63,150,11,0,11,17,2025-06-03,B,B,False,1.145
2025-06-20,SKU-04447,D-02L-009-1-A,D,HB,floor,9,400,4,0,4,9,2025-06-11,C,C,False,0.326
2025-06-20,SKU-04448,B-02R-020-4-A,B,HB,sub_prime,63,150,14,0,14,4,2025-06-16,B,B,False,1.221
2025-06-20,SKU-04449,B-02R-004-5-B,B,HB,overhead,81,150,4,0,4,3,2025-06-17,C,C,False,0.464
2025-06-20,SKU-04450,C-01L-021-4-B,C,HB,sub_prime,63,275,5,0,5,2,2025-06-18,C,C,False,0.386
2025-06-20,SKU-04451,C-02R-025-1-B,C,HB,floor,9,275,13,0,13,5,2025-06-15,B,B,False,0.814
2025-06-20,SKU-04452,B-01L-002-2-B,B,HB,prime,27,150,5,0,5,2,2025-06-18,B,C,True,0.495
2025-06-20,SKU-04453,E-02L-001-4-B,E,HB,sub_prime,63,525,17,0,17,15,2025-06-05,B,B,False,1.015
2025-06-20,SKU-04454,D-02R-015-5-A,D,HB,overhead,81,400,7,0,7,4,2025-06-16,B,C,True,0.52
2025-06-20,SKU-04455,C-02L-011-3-A,C,HB,prime,45,275,5,0,5,2,2025-06-18,B,C,True,0.511
2025-06-20,SKU-04456,B-01L-015-4-B,B,HB,sub_prime,63,150,9,0,9,9,2025-06-11,B,C,True,0.49
2025-06-20,SKU-04457,A-01L-020-2-B,A,HB,prime,27,50,4017,333,3684,13,2025-06-07,A,A,False,258.157
2025-06-20,SKU-04458,C-02L-004-2-B,C,HB,prime,27,275,13,0,13,15,2025-06-05,B,C,True,0.67
2025-06-20,SKU-04459,A-01R-024-1-A,A,HB,floor,9,50,18,1,17,10,2025-06-10,A,A,False,2.722
2025-06-20,SKU-04460,D-01L-018-3-A,D,HB,prime,45,400,3,0,3,11,2025-06-09,C,C,False,0.334
2025-06-20,SKU-04461,C-02L-017-5-B,C,HB,overhead,81,275,56,10,46,15,2025-06-05,A,A,False,6.271
2025-06-20,SKU-04462,C-02R-002-4-A,C,HB,sub_prime,63,275,5,0,5,15,2025-06-05,C,C,False,0.39
2025-06-20,SKU-04463,A-02R-010-3-B,A,HB,prime,45,50,15,1,14,15,2025-06-05,A,B,True,2.046
2025-06-20,SKU-04464,E-01R-010-4-B,E,HB,sub_prime,63,525,3,0,3,14,2025-06-06,C,C,False,0.341
2025-06-20,SKU-04465,D-01R-023-5-A,D,HB,overhead,81,400,2,0,2,5,2025-06-15,B,C,True,0.514
2025-06-20,SKU-04466,C-02L-012-2-B,C,HB,prime,27,275,4,0,4,6,2025-06-14,B,C,True,0.701
2025-06-20,SKU-04467,C-02L-025-2-B,C,HB,prime,27,275,4,0,4,1,2025-06-19,B,C,True,0.521
2025-06-20,SKU-04468,D-01R-013-5-A,D,HB,overhead,81,400,3,0,3,18,2025-06-02,C,C,False,0.385
2025-06-20,SKU-04469,B-02R-018-2-B,B,HB,prime,27,150,7,0,7,18,2025-06-02,B,C,True,0.565
2025-06-20,SKU-04470,B-01L-008-3-B,B,HB,prime,45,150,7,0,7,14,2025-06-06,B,B,False,0.837
2025-06-20,SKU-04471,C-02L-014-1-A,C,HB,floor,9,275,24,0,24,3,2025-06-17,B,B,False,1.696
2025-06-20,SKU-04472,C-01L-017-5-B,C,HB,overhead,81,275,4,0,4,1,2025-06-19,C,C,False,0.337
2025-06-20,SKU-04473,A-02R-023-4-A,A,HB,sub_prime,63,50,37,2,35,3,2025-06-17,A,A,False,2.928
2025-06-20,SKU-04474,C-02R-007-5-A,C,HB,overhead,81,275,2,0,2,13,2025-06-07,C,C,False,0.393
2025-06-20,SKU-04475,A-01L-026-4-A,A,HB,sub_prime,63,50,39,3,36,17,2025-06-03,A,A,False,5.532
2025-06-20,SKU-04476,C-01L-017-2-A,C,HB,prime,27,275,3,0,3,13,2025-06-07,C,C,False,0.461
2025-06-20,SKU-04477,B-02L-001-2-A,B,HB,prime,27,150,29,7,22,16,2025-06-04,A,A,False,5.889
2025-06-20,SKU-04478,C-02L-026-4-B,C,HB,sub_prime,63,275,3,0,3,4,2025-06-16,C,C,False,0.314
2025-06-20,SKU-04479,D-01R-023-3-A,D,HB,prime,45,400,3,0,3,19,2025-06-01,B,C,True,0.615
2025-06-20,SKU-04480,D-02R-017-3-B,D,HB,prime,45,400,12,2,10,6,2025-06-14,A,B,True,2.347
2025-06-20,SKU-04481,B-01R-013-5-B,B,HB,overhead,81,150,5,0,5,5,2025-06-15,B,B,False,1.137
2025-06-20,SKU-04482,D-02R-026-1-A,D,HB,floor,9,400,3,0,3,8,2025-06-12,C,C,False,0.353
2025-06-20,SKU-04483,B-02L-016-3-B,B,HB,prime,45,150,5,0,5,4,2025-06-16,B,C,True,0.594
2025-06-20,SKU-04484,E-01R-015-4-A,E,HB,sub_prime,63,525,18,0,18,4,2025-06-16,B,B,False,1.213
2025-06-20,SKU-04485,B-02L-026-2-A,B,HB,prime,27,150,1,0,1,2,2025-06-18,C,C,False,0.38
2025-06-20,SKU-04486,A-01L-016-3-A,A,HB,prime,45,50,150,9,141,10,2025-06-10,A,A,False,10.832
2025-06-20,SKU-04487,D-01L-005-1-A,D,HB,floor,9,400,5,0,5,19,2025-06-01,C,C,False,0.312
2025-06-20,SKU-04488,B-01L-015-1-A,B,HB,floor,9,150,10,0,10,7,2025-06-13,B,C,True,0.61
2025-06-20,SKU-04489,B-02L-018-4-B,B,HB,sub_prime,63,150,71,9,62,11,2025-06-09,A,A,False,9.058
2025-06-20,SKU-04490,C-01L-018-1-A,C,HB,floor,9,275,8,0,8,3,2025-06-17,B,C,True,0.601
2025-06-20,SKU-04491,C-02L-017-4-B,C,HB,sub_prime,63,275,5,0,5,17,2025-06-03,C,C,False,0.339
2025-06-20,SKU-04492,B-02R-016-2-A,B,HB,prime,27,150,13,0,13,14,2025-06-06,B,C,True,0.692
2025-06-20,SKU-04493,B-01R-010-5-A,B,HB,overhead,81,150,14,2,12,15,2025-06-05,B,B,False,1.866
2025-06-20,SKU-04494,D-02L-026-4-A,D,HB,sub_prime,63,400,1,0,1,3,2025-06-17,C,C,False,0.31
2025-06-20,SKU-04495,E-02R-005-3-B,E,HB,prime,45,525,3,0,3,20,2025-05-31,C,C,False,0.353
2025-06-20,SKU-04496,D-01R-020-3-B,D,HB,prime,45,400,3,0,3,1,2025-06-19,C,C,False,0.327
2025-06-20,SKU-04497,C-01L-024-3-B,C,HB,prime,45,275,5,1,4,11,2025-06-09,B,B,False,1.008
2025-06-20,SKU-04498,A-01L-017-4-B,A,HB,sub_prime,63,50,5,0,5,13,2025-06-07,B,C,True,0.706
2025-06-20,SKU-04499,D-01L-016-1-A,D,HB,floor,9,400,18,1,17,5,2025-06-15,B,B,False,1.482
2025-06-20,SKU-04500,C-02R-005-2-B,C,HB,prime,27,275,13,0,13,19,2025-06-01,B,C,True,0.742
2025-06-20,SKU-04501,D-02L-016-5-B,D,HB,overhead,81,400,14,0,14,12,2025-06-08,C,C,False,0.733
2025-06-20,SKU-04502,D-01L-012-4-A,D,HB,sub_prime,63,400,16,1,15,12,2025-06-08,C,B,True,1.018
2025-06-20,SKU-04503,C-02R-026-3-B,C,HB,prime,45,275,10,0,10,8,2025-06-12,C,C,False,0.684
2025-06-20,SKU-04504,C-02L-003-3-B,C,HB,prime,45,275,11,2,9,6,2025-06-14,B,B,False,2.038
2025-06-20,SKU-04505,A-01R-010-3-A,A,HB,prime,45,50,134,9,125,6,2025-06-14,A,A,False,6.843
2025-06-20,SKU-04506,D-01L-026-3-B,D,HB,prime,45,400,15,0,15,11,2025-06-09,C,B,True,0.846
2025-06-20,SKU-04507,C-01L-005-5-A,C,HB,overhead,81,275,6,0,6,2,2025-06-18,C,C,False,0.744
2025-06-20,SKU-04508,A-02R-005-5-A,A,HB,overhead,81,50,30,1,29,14,2025-06-06,B,B,False,1.952
2025-06-20,SKU-04509,E-01R-011-1-A,E,HB,floor,9,525,8,0,8,8,2025-06-12,C,B,True,0.812
2025-06-20,SKU-04510,E-02L-001-3-A,E,HB,prime,45,525,8,0,8,2,2025-06-18,C,B,True,0.891
2025-06-20,SKU-04511,C-02R-008-1-B,C,HB,floor,9,275,11,0,11,4,2025-06-16,B,B,False,1.347
2025-06-20,SKU-04512,B-02L-007-4-A,B,HB,sub_prime,63,150,34,1,33,13,2025-06-07,B,B,False,2.306
2025-06-20,SKU-04513,D-02L-019-4-A,D,HB,sub_prime,63,400,20,0,20,7,2025-06-13,B,B,False,1.091
2025-06-20,SKU-04514,C-02L-003-2-B,C,HB,prime,27,275,25,0,25,20,2025-05-31,B,B,False,1.413
2025-06-20,SKU-04515,D-01R-003-4-B,D,HB,sub_prime,63,400,41,3,38,6,2025-06-14,B,B,False,2.35
2025-06-20,SKU-04516,C-02L-006-4-A,C,HB,sub_prime,63,275,9,2,7,7,2025-06-13,B,B,False,1.865
2025-06-20,SKU-04517,E-02R-021-1-A,E,HB,floor,9,525,10,0,10,14,2025-06-06,C,C,False,0.688
2025-06-20,SKU-04518,D-02L-020-4-A,D,HB,sub_prime,63,400,6,0,6,8,2025-06-12,C,C,False,0.747
2025-06-20,SKU-04519,C-02R-023-1-A,C,HB,floor,9,275,11,0,11,7,2025-06-13,C,C,False,0.712
2025-06-20,SKU-04520,C-02L-010-3-B,C,HB,prime,45,275,21,1,20,5,2025-06-15,B,A,True,3.354
2025-06-20,SKU-04521,B-01R-023-5-B,B,HB,overhead,81,150,5,0,5,4,2025-06-16,C,B,True,0.925
2025-06-20,SKU-04522,B-02R-021-4-B,B,HB,sub_prime,63,150,24,1,23,19,2025-06-01,B,B,False,1.279
2025-06-20,SKU-04523,A-02L-024-2-B,A,HB,prime,27,50,91,5,86,5,2025-06-15,A,A,False,7.026
2025-06-20,SKU-04524,C-02L-002-5-A,C,HB,overhead,81,275,44,1,43,2,2025-06-18,B,A,True,3.51
2025-06-20,SKU-04525,D-01R-023-1-A,D,HB,floor,9,400,20,1,19,6,2025-06-14,B,B,False,1.09
2025-06-20,SKU-04526,C-01R-011-2-A,C,HB,prime,27,275,16,0,16,16,2025-06-04,C,B,True,0.98
2025-06-20,SKU-04527,D-02L-026-5-B,D,HB,overhead,81,400,6,0,6,13,2025-06-07,C,B,True,0.789
2025-06-20,SKU-04528,B-02R-014-3-B,B,HB,prime,45,150,2140,204,1936,9,2025-06-11,A,A,False,106.49
2025-06-20,SKU-04529,D-02L-005-3-B,D,HB,prime,45,400,15,1,14,5,2025-06-15,C,B,True,1.042
2025-06-20,SKU-04530,D-02R-025-4-A,D,HB,sub_prime,63,400,3,0,3,11,2025-06-09,C,C,False,0.73
2025-06-20,SKU-04531,E-01R-013-4-A,E,HB,sub_prime,63,525,3,0,3,12,2025-06-08,C,C,False,0.707
2025-06-20,SKU-04532,C-02R-022-1-A,C,HB,floor,9,275,10,0,10,7,2025-06-13,C,B,True,0.923
2025-06-20,SKU-04533,D-01L-017-2-A,D,HB,prime,27,400,62,0,62,11,2025-06-09,B,A,True,3.095
2025-06-20,SKU-04534,E-02R-019-5-A,E,HB,overhead,81,525,8,0,8,8,2025-06-12,C,B,True,1.053
2025-06-20,SKU-04535,E-02R-016-3-B,E,HB,prime,45,525,14,0,14,11,2025-06-09,C,B,True,0.858
2025-06-20,SKU-04536,D-02R-019-2-A,D,HB,prime,27,400,10,0,10,8,2025-06-12,C,C,False,0.717
2025-06-20,SKU-04537,C-01L-002-4-B,C,HB,sub_prime,63,275,12,1,11,7,2025-06-13,B,B,False,1.334
2025-06-20,SKU-04538,A-01R-001-1-B,A,HB,floor,9,50,1635,148,1487,2,2025-06-18,A,A,False,87.376
2025-06-20,SKU-04539,D-02R-007-3-B,D,HB,prime,45,400,15,0,15,14,2025-06-06,C,B,True,0.877
2025-06-20,SKU-04540,D-02L-003-3-B,D,HB,prime,45,400,3,0,3,1,2025-06-19,C,C,False,0.742
2025-06-20,SKU-04541,C-01L-023-4-B,C,HB,sub_prime,63,275,31,2,29,9,2025-06-11,B,B,False,2.282
2025-06-20,SKU-04542,C-02L-018-4-A,C,HB,sub_prime,63,275,150,13,137,7,2025-06-13,A,A,False,26.832
2025-06-20,SKU-04543,C-01L-015-3-B,C,HB,prime,45,275,28,0,28,15,2025-06-05,B,B,False,1.429
2025-06-20,SKU-04544,D-01L-013-1-B,D,HB,floor,9,400,4,0,4,20,2025-05-31,C,C,False,0.708
2025-06-20,SKU-04545,C-01L-020-5-B,C,HB,overhead,81,275,10,0,10,10,2025-06-10,C,B,True,0.949
2025-06-20,SKU-04546,B-02R-018-5-B,B,HB,overhead,81,150,9,0,9,10,2025-06-10,B,B,False,1.118
2025-06-20,SKU-04547,C-02L-001-2-B,C,HB,prime,27,275,38,1,37,3,2025-06-17,B,B,False,2.186
2025-06-20,SKU-04548,D-01R-017-3-B,D,HB,prime,45,400,21,0,21,20,2025-05-31,B,A,True,2.91
2025-06-20,SKU-04549,E-02L-007-1-B,E,HB,floor,9,525,11,0,11,13,2025-06-07,C,C,False,0.726
2025-06-20,SKU-04550,D-01L-017-4-B,D,HB,sub_prime,63,400,12,0,12,4,2025-06-16,C,C,False,0.74
2025-06-20,SKU-04551,B-02R-021-2-B,B,HB,prime,27,150,26,3,23,11,2025-06-09,B,B,False,2.441
2025-06-20,SKU-04552,B-01L-018-3-B,B,HB,prime,45,150,20,1,19,8,2025-06-12,C,B,True,1.0
2025-06-20,SKU-04553,C-01R-015-4-B,C,HB,sub_prime,63,275,28,0,28,9,2025-06-11,B,A,True,3.757
2025-06-20,SKU-04554,D-01L-016-3-B,D,HB,prime,45,400,20,1,19,14,2025-06-06,B,B,False,1.78
2025-06-20,SKU-04555,C-02R-004-3-B,C,HB,prime,45,275,48,2,46,5,2025-06-15,B,A,True,3.765
2025-06-20,SKU-04556,E-01R-018-3-B,E,HB,prime,45,525,6,0,6,15,2025-06-05,C,B,True,1.018
2025-06-20,SKU-04557,B-02R-023-2-B,B,HB,prime,27,150,33,4,29,12,2025-06-08,B,A,True,3.264
2025-06-20,SKU-04558,A-01L-008-1-A,A,HB,floor,9,50,42,0,42,2,2025-06-18,A,A,False,7.925
2025-06-20,SKU-04559,E-02R-012-4-A,E,HB,sub_prime,63,525,11,0,11,14,2025-06-06,C,C,False,0.746
2025-06-20,SKU-04560,B-02L-010-2-A,B,HB,prime,27,150,9,0,9,6,2025-06-14,B,B,False,1.498
2025-06-20,SKU-04561,E-02L-024-1-B,E,HB,floor,9,525,5,0,5,8,2025-06-12,C,C,False,0.691
2025-06-20,SKU-04562,D-01L-017-2-B,D,HB,prime,27,400,15,1,14,14,2025-06-06,B,B,False,1.623
2025-06-20,SKU-04563,A-02L-022-4-B,A,HB,sub_prime,63,50,151,22,129,7,2025-06-13,A,A,False,28.397
2025-06-20,SKU-04564,D-02L-006-3-B,D,HB,prime,45,400,8,0,8,14,2025-06-06,C,B,True,0.894
2025-06-20,SKU-04565,C-01R-026-4-A,C,HB,sub_prime,63,275,51,0,51,2,2025-06-18,B,B,False,2.568
2025-06-20,SKU-04566,C-02R-011-1-A,C,HB,floor,9,275,22,3,19,13,2025-06-07,B,B,False,2.161
2025-06-20,SKU-04567,C-02L-005-4-A,C,HB,sub_prime,63,275,8,0,8,13,2025-06-07,B,B,False,1.081
2025-06-20,SKU-04568,D-01L-011-2-B,D,HB,prime,27,400,4,0,4,9,2025-06-11,C,B,True,0.912
2025-06-20,SKU-04569,D-01R-006-1-A,D,HB,floor,9,400,6,0,6,15,2025-06-05,C,C,False,0.763
2025-06-20,SKU-04570,D-01R-004-4-A,D,HB,sub_prime,63,400,12,0,12,13,2025-06-07,C,B,True,0.896
2025-06-20,SKU-04571,C-01R-019-4-A,C,HB,sub_prime,63,275,35,4,31,16,2025-06-04,B,A,True,3.005
2025-06-20,SKU-04572,C-01R-021-2-B,C,HB,prime,27,275,31,1,30,13,2025-06-07,B,B,False,1.825
2025-06-20,SKU-04573,C-01R-006-3-A,C,HB,prime,45,275,6,0,6,2,2025-06-18,B,B,False,1.118
2025-06-20,SKU-04574,D-02R-023-2-A,D,HB,prime,27,400,17,0,17,7,2025-06-13,B,B,False,1.121
2025-06-20,SKU-04575,D-02L-021-1-A,D,HB,floor,9,400,11,0,11,16,2025-06-04,C,C,False,0.691
2025-06-20,SKU-04576,B-01L-013-3-B,B,HB,prime,45,150,59,3,56,11,2025-06-09,B,A,True,3.68
2025-06-20,SKU-04577,E-02R-002-2-B,E,HB,prime,27,525,7,0,7,5,2025-06-15,C,B,True,0.783
2025-06-20,SKU-04578,B-01R-023-1-A,B,HB,floor,9,150,5,0,5,16,2025-06-04,C,B,True,0.962
2025-06-20,SKU-04579,E-01L-017-3-A,E,HB,prime,45,525,7,0,7,4,2025-06-16,C,B,True,0.885
2025-06-20,SKU-04580,C-01R-010-3-B,C,HB,prime,45,275,57,2,55,3,2025-06-17,B,A,True,3.321
2025-06-20,SKU-04581,D-01R-009-4-A,D,HB,sub_prime,63,400,3,0,3,7,2025-06-13,C,C,False,0.747
2025-06-20,SKU-04582,E-01L-018-3-B,E,HB,prime,45,525,28,5,23,20,2025-05-31,A,A,False,4.526
2025-06-20,SKU-04583,C-02L-020-4-B,C,HB,sub_prime,63,275,14,0,14,7,2025-06-13,B,B,False,1.196
2025-06-20,SKU-04584,C-01R-005-2-A,C,HB,prime,27,275,32,2,30,3,2025-06-17,B,B,False,1.59
2025-06-20,SKU-04585,B-01L-026-1-B,B,HB,floor,9,150,47,2,45,10,2025-06-10,B,B,False,2.371
2025-06-20,SKU-04586,C-02L-005-2-B,C,HB,prime,27,275,24,1,23,3,2025-06-17,B,B,False,1.205
2025-06-20,SKU-04587,D-01R-023-4-A,D,HB,sub_prime,63,400,10,0,10,18,2025-06-02,B,B,False,1.403
2025-06-20,SKU-04588,E-02L-011-3-A,E,HB,prime,45,525,4,0,4,2,2025-06-18,C,C,False,0.756
2025-06-20,SKU-04589,C-02R-020-2-A,C,HB,prime,27,275,25,0,25,2,2025-06-18,B,B,False,1.881
2025-06-20,SKU-04590,B-01R-011-2-B,B,HB,prime,27,150,8,0,8,9,2025-06-11,C,B,True,0.795
2025-06-20,SKU-04591,C-01L-012-2-B,C,HB,prime,27,275,26,2,24,11,2025-06-09,B,B,False,1.598
2025-06-20,SKU-04592,C-01R-021-5-A,C,HB,overhead,81,275,19,1,18,4,2025-06-16,B,B,False,1.344
2025-06-20,SKU-04593,B-01L-024-3-A,B,HB,prime,45,150,11,1,10,3,2025-06-17,B,B,False,1.477
2025-06-20,SKU-04594,C-01L-024-2-A,C,HB,prime,27,275,9,0,9,13,2025-06-07,C,B,True,0.981
2025-06-20,SKU-04595,D-01R-020-4-B,D,HB,sub_prime,63,400,22,0,22,2,2025-06-18,B,B,False,2.03
2025-06-20,SKU-04596,C-01L-010-4-A,C,HB,sub_prime,63,275,11,0,11,12,2025-06-08,C,B,True,0.78
2025-06-20,SKU-04597,C-01L-013-5-B,C,HB,overhead,81,275,6,0,6,17,2025-06-03,B,B,False,1.278
2025-06-20,SKU-04598,B-02L-025-3-B,B,HB,prime,45,150,78,9,69,2,2025-06-18,A,A,False,5.383
2025-06-20,SKU-04599,E-02R-016-5-A,E,HB,overhead,81,525,3,0,3,3,2025-06-17,C,C,False,0.697
2025-06-20,SKU-04600,D-02L-008-4-B,D,HB,sub_prime,63,400,28,0,28,14,2025-06-06,B,B,False,1.6
2025-06-20,SKU-04601,E-02L-003-2-A,E,HB,prime,27,525,5,0,5,16,2025-06-04,C,B,True,0.793
2025-06-20,SKU-04602,D-02R-024-5-B,D,HB,overhead,81,400,12,0,12,16,2025-06-04,C,B,True,0.811
2025-06-20,SKU-04603,D-02R-005-3-B,D,HB,prime,45,400,16,0,16,15,2025-06-05,C,B,True,0.85
2025-06-20,SKU-04604,A-02R-011-2-A,A,HB,prime,27,50,127,1,126,2,2025-06-18,A,A,False,11.1
2025-06-20,SKU-04605,C-02L-004-4-A,C,HB,sub_prime,63,275,73,3,70,14,2025-06-06,A,A,False,4.7
2025-06-20,SKU-04606,D-01R-012-1-B,D,HB,floor,9,400,35,0,35,3,2025-06-17,B,A,True,2.786
2025-06-20,SKU-04607,C-02R-009-3-B,C,HB,prime,45,275,20,1,19,11,2025-06-09,B,B,False,1.958
2025-06-20,SKU-04608,A-02L-025-1-B,A,HB,floor,9,50,3293,13,3280,20,2025-05-31,A,A,False,179.351
2025-06-20,SKU-04609,C-02L-014-4-B,C,HB,sub_prime,63,275,30,0,30,2,2025-06-18,B,B,False,1.64
2025-06-20,SKU-04610,B-02R-015-1-B,B,HB,floor,9,150,17,1,16,3,2025-06-17,B,B,False,1.299
2025-06-20,SKU-04611,D-01L-007-4-B,D,HB,sub_prime,63,400,5,0,5,6,2025-06-14,C,C,False,0.696
2025-06-20,SKU-04612,D-02R-006-4-A,D,HB,sub_prime,63,400,15,0,15,14,2025-06-06,C,B,True,0.809
2025-06-20,SKU-04613,E-01R-009-3-A,E,HB,prime,45,525,7,0,7,6,2025-06-14,C,B,True,0.777
2025-06-20,SKU-04614,C-01R-018-4-A,C,HB,sub_prime,63,275,21,1,20,13,2025-06-07,B,B,False,1.469
2025-06-20,SKU-04615,D-02R-006-3-B,D,HB,prime,45,400,11,0,11,4,2025-06-16,C,B,True,0.833
2025-06-20,SKU-04616,C-02R-017-5-B,C,HB,overhead,81,275,5,0,5,9,2025-06-11,C,B,True,0.849
2025-06-20,SKU-04617,D-02R-026-2-B,D,HB,prime,27,400,3,0,3,6,2025-06-14,C,C,False,0.704
2025-06-20,SKU-04618,D-02L-025-1-B,D,HB,floor,9,400,9,0,9,10,2025-06-10,C,C,False,0.727
2025-06-20,SKU-04619,D-01L-021-4-B,D,HB,sub_prime,63,400,17,0,17,20,2025-05-31,C,B,True,0.894
2025-06-20,SKU-04620,D-01R-011-3-B,D,HB,prime,45,400,17,0,17,8,2025-06-12,C,B,True,0.881
2025-06-20,SKU-04621,D-01R-007-1-A,D,HB,floor,9,400,10,0,10,17,2025-06-03,C,C,False,0.728
2025-06-20,SKU-04622,D-01L-010-2-A,D,HB,prime,27,400,14,0,14,6,2025-06-14,C,C,False,0.727
2025-06-20,SKU-04623,B-01R-007-5-A,B,HB,overhead,81,150,71,0,71,7,2025-06-13,A,A,False,8.828
2025-06-20,SKU-04624,D-01R-008-5-B,D,HB,overhead,81,400,15,0,15,5,2025-06-15,B,B,False,2.515
2025-06-20,SKU-04625,A-01L-001-1-A,A,HB,floor,9,50,7,0,7,7,2025-06-13,B,B,False,1.313
2025-06-20,SKU-04626,E-01L-011-3-B,E,HB,prime,45,525,12,0,12,19,2025-06-01,C,B,True,0.791
2025-06-20,SKU-04627,D-01L-006-3-A,D,HB,prime,45,400,28,1,27,5,2025-06-15,B,B,False,1.457
2025-06-20,SKU-04628,D-01L-001-5-A,D,HB,overhead,81,400,8,0,8,10,2025-06-10,C,B,True,0.931
2025-06-20,SKU-04629,D-02R-012-1-A,D,HB,floor,9,400,15,2,13,19,2025-06-01,B,B,False,1.534
2025-06-20,SKU-04630,B-01L-017-5-A,B,HB,overhead,81,150,10,0,10,18,2025-06-02,B,B,False,1.335
2025-06-20,SKU-04631,D-01L-009-4-B,D,HB,sub_prime,63,400,13,1,12,18,2025-06-02,B,B,False,1.184
2025-06-20,SKU-04632,E-01L-014-5-B,E,HB,overhead,81,525,4,0,4,15,2025-06-05,C,B,True,0.948
2025-06-20,SKU-04633,D-02R-019-2-B,D,HB,prime,27,400,42,5,37,20,2025-05-31,B,A,True,3.481
2025-06-20,SKU-04634,D-01L-010-5-B,D,HB,overhead,81,400,8,1,7,12,2025-06-08,B,B,False,1.285
2025-06-20,SKU-04635,B-02R-006-1-B,B,HB,floor,9,150,9,1,8,1,2025-06-19,B,B,False,1.438
2025-06-20,SKU-04636,D-02L-018-2-A,D,HB,prime,27,400,8,0,8,2,2025-06-18,C,C,False,0.72
2025-06-20,SKU-04637,B-02L-003-1-A,B,HB,floor,9,150,93,11,82,14,2025-06-06,A,A,False,8.605
2025-06-20,SKU-04638,C-01L-007-3-A,C,HB,prime,45,275,14,0,14,16,2025-06-04,C,B,True,0.773
2025-06-20,SKU-04639,B-01L-011-4-B,B,HB,sub_prime,63,150,111,13,98,7,2025-06-13,A,A,False,7.981
2025-06-20,SKU-04640,E-02L-024-5-B,E,HB,overhead,81,525,12,0,12,16,2025-06-04,C,B,True,0.833
2025-06-20,SKU-04641,D-02R-016-2-A,D,HB,prime,27,400,14,0,14,17,2025-06-03,C,B,True,0.861
2025-06-20,SKU-04642,D-02R-016-2-B,D,HB,prime,27,400,7,0,7,20,2025-05-31,C,B,True,0.876
2025-06-20,SKU-04643,A-01L-025-2-B,A,HB,prime,27,50,70,6,64,17,2025-06-03,A,A,False,5.461
2025-06-20,SKU-04644,C-02L-023-3-A,C,HB,prime,45,275,82,3,79,3,2025-06-17,A,A,False,4.426
2025-06-20,SKU-04645,D-02L-024-2-A,D,HB,prime,27,400,5,0,5,1,2025-06-19,B,B,False,1.163
2025-06-20,SKU-04646,C-02R-011-5-B,C,HB,overhead,81,275,26,1,25,1,2025-06-19,B,B,False,2.052
2025-06-20,SKU-04647,C-01R-010-1-A,C,HB,floor,9,275,25,0,25,18,2025-06-02,B,B,False,2.408
2025-06-20,SKU-04648,D-02L-003-2-B,D,HB,prime,27,400,13,0,13,19,2025-06-01,B,B,False,1.324
2025-06-20,SKU-04649,D-02R-014-2-A,D,HB,prime,27,400,15,0,15,20,2025-05-31,C,B,True,0.91
2025-06-20,SKU-04650,C-02R-001-4-B,C,HB,sub_prime,63,275,14,1,13,10,2025-06-10,B,B,False,1.167
2025-06-20,SKU-04651,D-02R-001-1-B,D,HB,floor,9,400,38,2,36,18,2025-06-02,B,B,False,2.107
2025-06-20,SKU-04652,E-01R-019-4-B,E,HB,sub_prime,63,525,11,0,11,8,2025-06-12,C,C,False,0.685
2025-06-20,SKU-04653,E-02L-003-4-B,E,HB,sub_prime,63,525,14,0,14,14,2025-06-06,C,C,False,0.755
2025-06-20,SKU-04654,E-01R-020-3-A,E,HB,prime,45,525,13,0,13,19,2025-06-01,C,B,True,0.823
2025-06-20,SKU-04655,C-02R-019-1-A,C,HB,floor,9,275,10,0,10,8,2025-06-12,C,B,True,0.855
2025-06-20,SKU-04656,B-02L-002-1-B,B,HB,floor,9,150,19,0,19,11,2025-06-09,B,B,False,1.107
2025-06-20,SKU-04657,D-02L-011-3-B,D,HB,prime,45,400,39,3,36,17,2025-06-03,B,B,False,2.227
2025-06-20,SKU-04658,D-01R-007-2-B,D,HB,prime,27,400,6,0,6,3,2025-06-17,C,C,False,0.743
2025-06-20,SKU-04659,D-01R-024-5-A,D,HB,overhead,81,400,25,2,23,16,2025-06-04,B,B,False,1.718
2025-06-20,SKU-04660,E-02R-018-5-A,E,HB,overhead,81,525,6,0,6,1,2025-06-19,C,B,True,0.842
2025-06-20,SKU-04661,E-02R-008-5-A,E,HB,overhead,81,525,18,1,17,10,2025-06-10,C,B,True,1.059
